candidate_name,url,constituency,party,criminal_cases,education,assets,liabilities,net_assets,ac_no,reservations,district,sub_region,filed_itr,declared_pan,serious_criminal_cases,gender,recontest_url,recontest_assets_this,recontest_assets_last,recontest_assets_change,recontest_assets_change_pct,recontest_remarks,party_eci
Mukeshbhai Zinabhai Patel,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3580,OLPAD,BJP,0,12th Pass,31290017,12959043,18330974,155,GEN,Surat,South Gujarat,true,true,false,Male,http://myneta.info/Gujarat2017/index.php?action=affidavitComparison&myneta_folder2=gujarat2012&id1=3580&id2=979,31290017,15725311,15564706,99%,NA,Bharatiya Janata Party
Muktyarkhan Akbarkhan Pathan,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5034,THASRA,JD(U),1,8th Pass,803119,0,803119,119,GEN,Kheda,Central Gujarat,false,false,true,Male,NA,NA,NA,NA,NA,NA,Janata Dal (United)
Mulchandbhai Ramjidas Patel,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4896,PATAN,IND,0,Post Graduate,11887120,0,11887120,18,GEN,Patan,North Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Muljibhai Dayabhai Ghaiyda,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3576,KALAVAD (SC),BJP,0,10th Pass,3576386,1130277,2446109,76,SC,Jamnagar,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Bharatiya Janata Party
Muljibhai Khalpabhai Vasava,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4540,DEDIAPADA (ST),IND,0,Post Graduate,227000,0,227000,149,ST,Narmada,South Gujarat,false,false,false,Male,NA,NA,NA,NA,NA,NA,Independent
Multani Salimbhai Akbarbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4138,SURAT EAST,AAP,0,8th Pass,5154000,0,5154000,159,GEN,Surat,South Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Aam Aadmi Party
Mungra Raghavjibhai Hansarajbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3707,JAMNAGAR RURAL,BJP,1,Graduate Professional,23510755,2533949,20976806,77,GEN,Jamnagar,Saurashtra,true,true,true,Male,http://myneta.info/Gujarat2017/index.php?action=affidavitComparison&myneta_folder2=gujarat2012&id1=3707&id2=180,23510755,46602056,-23091301,-50%,Party in last election was INC,Bharatiya Janata Party
Munnabhai Hirabhai Chauhan,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3796,BOTAD,IND,0,Not Given,610000,0,610000,107,GEN,Botad,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Munshi Abdulsamad Abdulmajid,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3870,SURAT NORTH,BSP,0,10th Pass,445000,0,445000,160,GEN,Surat,South Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Mustakbhai Gulmahamadbhai Bloch,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4288,WANKANER,BSP,2,8th Pass,4525902,600000,3925902,67,GEN,Morbi,Saurashtra,false,true,true,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Nabhani Rameshkumar Khemrajbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4403,PALANPUR,AAP,0,Graduate Professional,13903123,2973281,10929842,12,GEN,Banaskantha,North Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Aam Aadmi Party
Nagar Hemaben Mangabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5555,DANILIMDA (SC),IND,0,10th Pass,80000,0,80000,54,SC,Ahmedabad,Central Gujarat,true,true,false,Female,NA,NA,NA,NA,NA,NA,Independent
Nagaradas Dalabhai Solanki,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3883,DASADA (SC),Bahujan Mukti Party,0,Graduate Professional,617000,0,617000,60,SC,Surendranagar,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Mukti Party
Nagash Karshanbhai Jeshabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3478,KHAMBHALIA,IND,0,10th Pass,526000,172000,354000,81,GEN,Devbhumi Dwarka,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Naik Naresh Bhikhubhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4738,JALALPORE,IND,0,Graduate Professional,51269411,0,51269411,174,GEN,Navsari,South Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Nainesh Sadevantkumar Brahmbhatt,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4800,NARANPURA,Rashtriya Komi Ekta Party,0,12th Pass,2705420,550000,2155420,45,GEN,Ahmedabad,Central Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Rashtriya Komi Ekta Party
Najabhai Pathabhai Dharajiya,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4544,LIMBDI,Gujarat Jan Chetna Party,1,Literate,1173000,70000,1103000,61,GEN,Surendranagar,Saurashtra,false,false,true,Male,NA,NA,NA,NA,NA,NA,Gujarat Jan Chetna Party
Nakabhai Velabhai Baraiya,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4523,BOTAD,IND,0,Literate,2880000,240000,2640000,107,GEN,Botad,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Nakarani Keshubhai Hirjibhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3903,GARIADHAR,BJP,0,10th Pass,8059282,1000000,7059282,101,GEN,Bhavnagar,Saurashtra,true,true,false,Male,http://myneta.info/Gujarat2017/index.php?action=affidavitComparison&myneta_folder2=gujarat2012&id1=3903&id2=891,8059282,7528986,530296,7%,NA,Bharatiya Janata Party
Nakrani Vijaybhai Maheshbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3784,PALITANA,IND,0,Graduate Professional,171500,0,171500,102,GEN,Bhavnagar,Saurashtra,false,false,false,Male,NA,NA,NA,NA,NA,NA,Independent
Nanabhai Kalidas Mehta,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4498,SAVARKUNDLA,IND,0,8th Pass,2743149,72000,2671149,97,GEN,Amreli,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Nanajibhai Lakhabhai Makadia,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4618,BARDOLI (SC),BSP,0,5th Pass,4076000,0,4076000,169,SC,Surat,South Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Nanda Brijesh Vijaybhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4367,JAMNAGAR SOUTH,SHS,1,8th Pass,497500,0,497500,79,GEN,Jamnagar,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Shivsena
Nanjibhai Jivanbhai Patel,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4751,PATAN,JD(U),0,10th Pass,13915983,1506000,12409983,18,GEN,Patan,North Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Janata Dal (United)
Nansingbhai Nandariabhai Vasava,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4120,MANGROL (ST),INC,0,Not Given,9816000,500000,9316000,156,ST,Surat,South Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Indian National Congress
Naranbhai Mandanbhai Vakatar,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4260,RAJKOT WEST,IND,0,8th Pass,9609000,2900000,6709000,69,GEN,Rajkot,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Naranbhai Manjibhai Ajadiya,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4574,WANKANER,IND,0,5th Pass,600000,15000,585000,67,GEN,Morbi,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Narendrakumar Jagubhai Tandel,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3949,VALSAD,INC,0,Post Graduate,81604712,0,81604712,179,GEN,Valsad,South Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Indian National Congress
Narendrakumar Ravat,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5201,SAYAJIGUNJ,INC,1,Graduate Professional,27241333,6779000,20462333,142,GEN,Vadodara,Central Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Indian National Congress
Naresh Bhikhubhai Naik,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5005,NAVSARI,IND,0,Graduate Professional,55269411,0,55269411,175,GEN,Navsari,South Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Nariya Pravinbhai Vallabhbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3725,JAMJODHPUR,BSP,1,5th Pass,27000,0,27000,80,GEN,Jamnagar,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Narsinhbhai Somabhai Dabhi,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3893,CHOTILA,IND,0,Illiterate,9340500,0,9340500,63,GEN,Surendranagar,Saurashtra,false,false,false,Male,NA,NA,NA,NA,NA,NA,Independent
Nathabhai Vasharambhai Rathod,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3940,KESHOD,All India Hindustan Congress Party,0,8th Pass,2280000,0,2280000,88,GEN,Junagarh,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,All India Hindustan Congress Party
Nathalal K Nirashrit Thakor,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5581,RADHANPUR,IND,0,8th Pass,3090000,0,3090000,16,GEN,Patan,North Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Navalabhai Manabhai Bhura,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5167,GARBADA (ST),JD(U),0,12th Pass,707464,0,707464,133,ST,Dahod,Central Gujarat,false,false,false,Male,NA,NA,NA,NA,NA,NA,Janata Dal (United)
Navinbhai Himmatbhai Rai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5194,DABHOI,IND,0,10th Pass,5070000,0,5070000,140,GEN,Vadodara,Central Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Navnitbhai Manubhai Parmar,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5245,PADRA,BSP,0,10th Pass,250000,0,250000,146,GEN,Vadodara,Central Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Nayak Chandubhai Parsottamdas,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5681,SABARMATI,IND,0,5th Pass,4262000,0,4262000,55,GEN,Ahmedabad,Central Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Nayani Rohit,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5612,GANDHINAGAR NORTH,NCP,0,Graduate,3583000,982000,2601000,36,GEN,Gandhinagar,North Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Nationalist Congress Party
Nazirhusen Gulabbhai Bobada,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3531,DHRANGADHRA,IND,0,12th Pass,101000,0,101000,64,GEN,Surendranagar,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Nilesh Naranbhai Mistry,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5304,GHATLODIA,IND,0,8th Pass,224400,450000,-225600,41,GEN,Ahmedabad,Central Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Nilpeshkumar Jashvantbhai Patel,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4610,SURAT WEST,All India Hindustan Congress Party,0,10th Pass,15316016,0,15316016,167,GEN,Surat,South Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,All India Hindustan Congress Party
Nimavat Bharatkumar Nandlal,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3474,TALAJA,IND,0,12th Pass,2104000,0,2104000,100,GEN,Bhavnagar,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Ninama Bhimjibhai Narvaji,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4945,KHEDBRAHMA (ST),IND,0,Graduate,900000,0,900000,29,ST,Sabarkantha,North Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Ninama Dilipkumar Khimjibhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4952,BHILODA (ST),IND,0,Graduate Professional,2905000,1065000,1840000,30,ST,Arvalli,North Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Nirban Farooq Shabbir,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3816,SURAT EAST,Bharatiya Bahujan Congress,0,10th Pass,125220,0,125220,159,GEN,Surat,South Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Bharatiya Bahujan Congress
Nishantbhai Patel,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4303,RAJKOT SOUTH,SHS,0,10th Pass,4910000,177000,4733000,70,GEN,Rajkot,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Shivsena
Nita Jayesh Bhulchandani,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4802,NARODA,Rashtriya Samajwadi Party (Secular),0,Graduate,2550000,900000,1650000,47,GEN,Ahmedabad,Central Gujarat,true,true,false,Female,NA,NA,NA,NA,NA,NA,Rashtriya Samajwadi Party (Secular)
Niteshbhai Purushotambhai Moradiya,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3797,BOTAD,IND,0,12th Pass,20033352,58000,19975352,107,GEN,Botad,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Nitinkumar Valjibhai Fadadu,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3571,MANAVADAR,BJP,1,12th Pass,61254421,680000,60574421,85,GEN,Junagarh,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Bharatiya Janata Party
Node Kasam Mahamad,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4345,BHUJ,BSP,0,5th Pass,257000,0,257000,3,GEN,Kachchh,Kutch,false,false,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Noyada Abubhai Tarmamdbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3517,JUNAGADH,IND,0,8th Pass,1175700,70000,1105700,86,GEN,Junagarh,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Odedara Balubhai Rambhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3740,KUTIYANA,IND,0,8th Pass,25000,0,25000,84,GEN,Porbandar,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Odedra Lakhamanbhai Bhimabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3929,KUTIYANA,BJP,1,Graduate,140557155,7263618,133293537,84,GEN,Porbandar,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Bharatiya Janata Party
Ojha Tribhavan Ramkalap,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4811,BAPUNAGAR,Manvadhikar National Party,0,12th Pass,654000,0,654000,49,GEN,Ahmedabad,Central Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Manvadhikar National Party
Oza Ajitaben Vitthalbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4981,KALOL,Aapni Sarkar Party,0,Graduate Professional,25000,0,25000,38,GEN,Gandhinagar,North Gujarat,false,true,false,Female,NA,NA,NA,NA,NA,NA,Aapni Sarkar Party
Oza Pruthvi Viththalbhai Prajapati,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4925,MAHESANA,Aapni Sarkar Party,0,Graduate Professional,126000,0,126000,25,GEN,Mahesana,North Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Aapni Sarkar Party
Oza Rahulbhai Mansukhlal,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4718,SOMNATH,IND,0,8th Pass,51000,0,51000,90,GEN,Gir Somnath,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Ozariya Nareshbhai Ukkadbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4229,UMBERGAON (ST),IND,0,5th Pass,166000,0,166000,182,ST,Valsad,South Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Pabubha Virambha Manek,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3732,DWARKA,BJP,2,Literate,884228456,11153339,873075117,82,GEN,Devbhumi Dwarka,Saurashtra,true,true,false,Male,http://myneta.info/Gujarat2017/index.php?action=affidavitComparison&myneta_folder2=gujarat2012&id1=3732&id2=745,884228456,318639715,565588741,178%,NA,Bharatiya Janata Party
Padaliya Anjuben Hareshbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3678,RAJKOT SOUTH,BSP,0,10th Pass,4929375,0,4929375,70,GEN,Rajkot,Saurashtra,true,true,false,Female,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Padavi Mangubhai Saavalubhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3902,DHARAMPUR (ST),All India Hindustan Congress Party,0,5th Pass,1629199,0,1629199,178,ST,Valsad,South Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,All India Hindustan Congress Party
Padya Gajendrabhai Dahyalal,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4545,LIMBDI,Jan Sangh Party,0,12th Pass,727000,75000,652000,61,GEN,Surendranagar,Saurashtra,false,false,false,Male,NA,NA,NA,NA,NA,NA,Jan Sangh Party
Palghadmal Simaben Shashikant,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4173,MAJURA,Bharatiya Bahujan Congress,0,5th Pass,11000,0,11000,165,GEN,Surat,South Gujarat,false,false,false,Female,NA,NA,NA,NA,NA,NA,Bharatiya Bahujan Congress
Paliwal Ravishankar Chunihlal,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4609,SURAT WEST,NCP,0,5th Pass,1194335,0,1194335,167,GEN,Surat,South Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Nationalist Congress Party
Panara Pradipkumar Vasharambhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5669,THAKKARBAPA NAGAR,BSP,0,10th Pass,346000,100000,246000,48,GEN,Ahmedabad,Central Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Panchal Amit Natvarlal,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5300,GHATLODIA,IND,0,Graduate,3660236,211000,3449236,41,GEN,Ahmedabad,Central Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Panchal Umesh,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4604,KATARGAM,Yuva Party (Democratic),0,12th Pass,1677807,0,1677807,166,GEN,Surat,South Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Yuva Party (Democratic)
Panchasara Govindbhai Gandabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4202,JALALPORE,IND,0,Graduate,2110509,0,2110509,174,GEN,Navsari,South Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Pandey Rajeev Shambhunath,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4314,PARDI,AAP,0,Doctorate,23427110,8394085,15033025,180,GEN,Valsad,South Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Aam Aadmi Party
Pandya Pravinkumar Tulsidas,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4885,CHANASMA,IND,0,10th Pass,4588000,0,4588000,17,GEN,Patan,North Gujarat,false,false,false,Male,NA,NA,NA,NA,NA,NA,Independent
Pandya Rajeshbhai Mansukhbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3881,DASADA (SC),Vyavastha Parivartan Party,0,12th Pass,515000,0,515000,60,SC,Surendranagar,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Vyavastha Parivartan Party
Pandya Shaileshkumar Nautamlal,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3936,KESHOD,IND,0,Post Graduate,150000,0,150000,88,GEN,Junagarh,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Pandya Shashikant Mahobatram,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5382,DEESA,BJP,2,Graduate,28719575,9756592,18962983,13,GEN,Banaskantha,North Gujarat,true,true,true,Male,NA,NA,NA,NA,NA,NA,Bharatiya Janata Party
Pankajbhai Anopchand Maheta,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3644,RAPAR,BJP,1,5th Pass,55621942,26676897,28945045,6,GEN,Kachchh,Kutch,true,true,true,Male,http://myneta.info/Gujarat2017/index.php?action=affidavitComparison&myneta_folder2=gujaratbye2014&id1=3644&id2=39,55621942,47180405,8441537,18%,Age Difference=3,Bharatiya Janata Party
Pankajbhai Balvantray Thakar,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5243,PADRA,NCP,0,12th Pass,125500,0,125500,146,GEN,Vadodara,Central Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Nationalist Congress Party
Pankajbhai Mohanbhai Sandish,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4515,BHAVNAGAR WEST,IND,0,5th Pass,107500,0,107500,105,GEN,Bhavnagar,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Pankhania Kantibhai Ranchodbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3519,NAVSARI,Aapni Sarkar Party,3,5th Pass,4092000,0,4092000,175,GEN,Navsari,South Gujarat,false,true,true,Male,NA,NA,NA,NA,NA,NA,Aapni Sarkar Party
Paramar Rameshbhai Govindbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5682,NIKOL,BSP,0,8th Pass,605000,0,605000,46,GEN,Ahmedabad,Central Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Paranjayadityasinhji Krishnakumarsinhji Parmar,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4763,LUNAWADA,INC,0,12th Pass,110699518,18272482,92427036,122,GEN,Mahisagar,Central Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Indian National Congress
Parekh Rameshbhai Bhikhabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4807,THAKKARBAPA NAGAR,IND,0,8th Pass,466000,0,466000,48,GEN,Ahmedabad,Central Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Paresh,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4232,JAMNAGAR RURAL,AAP,0,12th Pass,7275000,1500000,5775000,77,GEN,Jamnagar,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Aam Aadmi Party
Pareshbhai Devshibhai Kachhadiya,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4128,KAMREJ,IND,0,5th Pass,1816300,758697,1057603,158,GEN,Surat,South Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Pareshbhai Kurajibhai Rojasara,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4625,JASDAN,IND,0,Post Graduate,1795000,0,1795000,72,GEN,Rajkot,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Pareshkumar Ranchhodbhai Dudhat,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4808,THAKKARBAPA NAGAR,Rashtriya Komi Ekta Party,0,10th Pass,579964,0,579964,48,GEN,Ahmedabad,Central Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Rashtriya Komi Ekta Party
Parjapati Ganeshbhai Damrabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4861,THARAD,Yuva Sarkar,0,5th Pass,3160000,0,3160000,8,GEN,Banaskantha,North Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Yuva Sarkar
Parmar Aaratiben Ashvinkumar,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5565,KADI (SC),BSP,0,Graduate,775000,0,775000,24,SC,Mahesana,North Gujarat,false,true,false,Female,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Parmar Amaratbhai Dharmabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5526,PALANPUR,BSP,0,12th Pass,550000,0,550000,12,GEN,Banaskantha,North Gujarat,false,false,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Parmar Ashokbhai Kanabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5725,KALOL,IND,0,10th Pass,465000,195000,270000,38,GEN,Gandhinagar,North Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Parmar Ashvinbhai Dolatbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5515,VADGAM (SC),IND,0,Graduate,15432409,4581717,10850692,11,SC,Banaskantha,North Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Parmar Atmaram Makanbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3792,GADHADA (SC),BJP,0,Post Graduate,18745353,0,18745353,106,SC,Botad,Saurashtra,true,true,false,Male,http://myneta.info/Gujarat2017/index.php?action=affidavitComparison&myneta_folder2=gujarat2012&id1=3792&id2=926,18745353,15428640,3316713,21%,NA,Bharatiya Janata Party
