candidate_name,url,constituency,party,criminal_cases,education,assets,liabilities,net_assets,ac_no,reservations,district,sub_region,filed_itr,declared_pan,serious_criminal_cases,gender
A. Chandra Shekar,http://myneta.info/ap09/candidate.php?candidate_id=1513,VICARADAB (SC),TRS,1,Not Given,6910000,800000,6110000,55,SC,RANGAREDDI,TELANGANA,,FALSE,FALSE,Male
A.S. Poshetty,http://myneta.info/ap09/candidate.php?candidate_id=244,NIZAMABAD (URBAN),TRS,1,Post Graduate,6143614,0,6143614,17,GEN,NIZAMABAD,TELANGANA,,TRUE,FALSE,Male
Acha Vidya Sagar,http://myneta.info/ap09/candidate.php?candidate_id=652,WARANGAL EAST,TRS,0,Post Graduate,61400000,6000000,55400000,106,GEN,WARANGAL,TELANGANA,,FALSE,FALSE,Male
Anjaiah Yelganamoni,http://myneta.info/ap09/candidate.php?candidate_id=401,SHADNAGAR,TRS,0,10th Pass,2674961,112343,2562618,84,GEN,MAHABUBNAGAR,TELANGANA,,FALSE,FALSE,Male
Aravinda reddy Gaddam,http://myneta.info/ap09/candidate.php?candidate_id=174,MANCHERIAL,TRS,1,10th Pass,20322800,0,20322800,4,GEN,ADILABAD,TELANGANA,,TRUE,FALSE,Male
AZMEERA CHANDULAL,http://myneta.info/ap09/candidate.php?candidate_id=617,MAHABUBABAD (ST),TRS,0,12th Pass,6717000,2329488,4387512,102,ST,WARANGAL,TELANGANA,,TRUE,FALSE,Male
C. Satyanarayana Reddy,http://myneta.info/ap09/candidate.php?candidate_id=1269,PEDDAPALLE,TRS,0,Graduate Professional,42362029,4593938,37768091,25,GEN,KARIMANAGAR,TELANGANA,,TRUE,FALSE,Male
Capt. V Laxmikantha Rao,http://myneta.info/ap09/candidate.php?candidate_id=1363,HUSNABAD,TRS,0,Graduate,16423660,168714,16254946,32,GEN,KARIMANAGAR,TELANGANA,,TRUE,FALSE,Male
D Vinaya Bhasker,http://myneta.info/ap09/candidate.php?candidate_id=639,WARANGAL WEST,TRS,2,Graduate,3871867,0,3871867,105,GEN,WARANGAL,TELANGANA,,TRUE,FALSE,Male
Dr.Gunde Vijaya Rama Rao,http://myneta.info/ap09/candidate.php?candidate_id=668,WARDHANAPET (SC),TRS,0,Not Given,35962000,1485588,34476412,107,SC,WARANGAL,TELANGANA,,TRUE,FALSE,Male
E Ravinder Reddy,http://myneta.info/ap09/candidate.php?candidate_id=872,YELLAREDDY,TRS,0,Graduate,16236252,0,16236252,15,GEN,NIZAMABAD,TELANGANA,,FALSE,FALSE,Male
EATALA RAJENDER,http://myneta.info/ap09/candidate.php?candidate_id=1344,HUZURABAD,TRS,1,Graduate,76629000,28432090,48196910,31,GEN,KARIMANAGAR,TELANGANA,,TRUE,FALSE,Male
ESHWAR KOPPULA,http://myneta.info/ap09/candidate.php?candidate_id=1260,DHARMAPURI (SC),TRS,1,Graduate,1641800,0,1641800,22,SC,KARIMANAGAR,TELANGANA,,TRUE,TRUE,Male
Gadila Nawaz Reddy,http://myneta.info/ap09/candidate.php?candidate_id=1769,SANGAREDDY,TRS,0,Graduate,4755000,559354,4195646,39,GEN,MEDAK,TELANGANA,,FALSE,FALSE,Male
JAGADEESH REDDY GUNTAKANDLA,http://myneta.info/ap09/candidate.php?candidate_id=461,HUZURNAGAR,TRS,1,Graduate Professional,1239500,0,1239500,89,GEN,NALGONDA,TELANGANA,,FALSE,TRUE,Male
K.Jagdishwar,http://myneta.info/ap09/candidate.php?candidate_id=823,AMBERPET,TRS,0,Others,10120365,401271,9719094,59,GEN,HYDERABAD,TELANGANA,,TRUE,FALSE,Male
K.Prabhakar Reddy,http://myneta.info/ap09/candidate.php?candidate_id=1529,MAHESHWARAM,TRS,0,Graduate,82120519,6323000,75797519,50,GEN,RANGAREDDI,TELANGANA,,TRUE,FALSE,Male
K.Srihari Rao,http://myneta.info/ap09/candidate.php?candidate_id=216,NIRMAL,TRS,0,Graduate Professional,5370000,0,5370000,9,GEN,ADILABAD,TELANGANA,,FALSE,FALSE,Male
Kallem Yadagiri Reddy,http://myneta.info/ap09/candidate.php?candidate_id=555,ALAIR,TRS,0,Graduate,13759237,0,13759237,97,GEN,NALGONDA,TELANGANA,,TRUE,FALSE,Male
Kalvakuntla Taraka Ramarao,http://myneta.info/ap09/candidate.php?candidate_id=1317,SIRCILLA,TRS,0,Post Graduate,43191000,5749501,37441499,29,GEN,KARIMANAGAR,TELANGANA,,TRUE,FALSE,Male
Kalvakuntla Vidyasagar Rao,http://myneta.info/ap09/candidate.php?candidate_id=1241,KORUTLA,TRS,2,Graduate,15949000,1180000,14769000,20,GEN,KARIMANAGAR,TELANGANA,,TRUE,TRUE,Male
Kaveti Sammaiah,http://myneta.info/ap09/candidate.php?candidate_id=150,SIRPUR,TRS,0,5th Pass,21696447,3559000,18137447,1,GEN,ADILABAD,TELANGANA,,TRUE,FALSE,Male
Kommuri Pratap Reddy,http://myneta.info/ap09/candidate.php?candidate_id=573,JANGOAN,TRS,0,Post Graduate,91082660,34950000,56132660,98,GEN,WARANGAL,TELANGANA,,TRUE,FALSE,Male
Koona Pandu Vivekanand,http://myneta.info/ap09/candidate.php?candidate_id=1452,QUTHBULLAPUR,TRS,1,Post Graduate,20458400,777095,19681305,45,GEN,RANGAREDDI,TELANGANA,,TRUE,FALSE,Male
Korukanti Chander Patel,http://myneta.info/ap09/candidate.php?candidate_id=1811,RAMAGUNDAM,TRS,0,Graduate,980000,300000,680000,23,GEN,KARIMANAGAR,TELANGANA,,TRUE,FALSE,Male
M Bikshapathy,http://myneta.info/ap09/candidate.php?candidate_id=629,PARKAL,TRS,4,Post Graduate,10478091,7035500,3442591,104,GEN,WARANGAL,TELANGANA,,TRUE,TRUE,Male
M D Shakeel,http://myneta.info/ap09/candidate.php?candidate_id=858,BODHAN,TRS,1,Others,7628571,2300000,5328571,12,GEN,NIZAMABAD,TELANGANA,,TRUE,FALSE,Male
M.Bhupal Reddy,http://myneta.info/ap09/candidate.php?candidate_id=1707,NARAYANKHED,TRS,1,Graduate,33165000,9732861,23432139,35,GEN,MEDAK,TELANGANA,,TRUE,TRUE,Male
M.Sreedhar Goud,http://myneta.info/ap09/candidate.php?candidate_id=315,MAKTHAL,TRS,0,Post Graduate,35411000,566302,34844698,77,GEN,MAHABUBNAGAR,TELANGANA,,TRUE,FALSE,Male
Madhavaram Sudharshan Rao,http://myneta.info/ap09/candidate.php?candidate_id=1469,KUKATPALLY,TRS,0,Graduate,3855300,500000,3355300,46,GEN,RANGAREDDI,TELANGANA,,TRUE,FALSE,Male
Madhusudhana Chary Sirikonda,http://myneta.info/ap09/candidate.php?candidate_id=683,BHUPALPALLE,TRS,0,Post Graduate,464000,0,464000,108,GEN,WARANGAL,TELANGANA,,FALSE,FALSE,Male
Mettu Surya Prakash,http://myneta.info/ap09/candidate.php?candidate_id=19,NAMPALLI,TRS,0,Graduate,3305000,0,3305000,63,GEN,HYDERABAD,TELANGANA,,TRUE,FALSE,Male
Muttireddy Yadagiri Reddy,http://myneta.info/ap09/candidate.php?candidate_id=1485,UPPAL,TRS,0,Graduate,357787414,53500000,304287414,47,GEN,RANGAREDDI,TELANGANA,,TRUE,FALSE,Male
Nallala Odelu,http://myneta.info/ap09/candidate.php?candidate_id=159,CHENNUR (SC),TRS,0,Graduate,418000,141353,276647,2,SC,ADILABAD,TELANGANA,,FALSE,FALSE,Male
Nayini Narsimha Reddy,http://myneta.info/ap09/candidate.php?candidate_id=883,MUSHEERABAD,TRS,1,10th Pass,20961700,24587,20937113,57,GEN,HYDERABAD,TELANGANA,,TRUE,FALSE,Male
Pendram Gopi,http://myneta.info/ap09/candidate.php?candidate_id=189,ASIFABAD (ST),TRS,0,Post Graduate,1540500,45000,1495500,5,ST,ADILABAD,TELANGANA,,FALSE,FALSE,Male
Poreddy Chandra Sekhar Reddy,http://myneta.info/ap09/candidate.php?candidate_id=474,SURYAPET,TRS,0,Post Graduate,92011212,150000,91861212,91,GEN,NALGONDA,TELANGANA,,TRUE,FALSE,Male
Routhu Kanakaiah,http://myneta.info/ap09/candidate.php?candidate_id=1803,MANTHANI,TRS,1,Post Graduate,6703000,160000,6543000,24,GEN,KARIMANAGAR,TELANGANA,,TRUE,FALSE,Male
Solipeta Rama Linga Reddy,http://myneta.info/ap09/candidate.php?candidate_id=1760,DUBBAKA,TRS,0,Graduate,1577000,0,1577000,41,GEN,MEDAK,TELANGANA,,FALSE,FALSE,Male
Syed Ibrahim,http://myneta.info/ap09/candidate.php?candidate_id=275,MAHBUBNAGAR,TRS,0,10th Pass,50431756,12235400,38196356,74,GEN,MAHABUBNAGAR,TELANGANA,,TRUE,FALSE,Male
SYED KHAJA FAKRUDDIN SAMDANI,http://myneta.info/ap09/candidate.php?candidate_id=1006,CHANDRAYANGUTTA,TRS,0,10th Pass,140000,0,140000,67,GEN,HYDERABAD,TELANGANA,,FALSE,FALSE,Male
T Harish Rao,http://myneta.info/ap09/candidate.php?candidate_id=1375,SIDDIPET,TRS,0,Graduate,7129319,960358,6168961,33,GEN,MEDAK,TELANGANA,,TRUE,FALSE,Male
T.PADMA RAO,http://myneta.info/ap09/candidate.php?candidate_id=947,SANATH NAGAR,TRS,0,12th Pass,5792000,0,5792000,62,GEN,HYDERABAD,TELANGANA,,FALSE,FALSE,Male
V Surendar Reddy,http://myneta.info/ap09/candidate.php?candidate_id=1210,BALKONDA,TRS,0,Not Given,0,0,0,19,GEN,NIZAMABAD,TELANGANA,,FALSE,FALSE,Male
Voraganti Anand,http://myneta.info/ap09/candidate.php?candidate_id=1333,MANAKONDUR (SC),TRS,0,10th Pass,628809,0,628809,30,SC,KARIMANAGAR,TELANGANA,,TRUE,FALSE,Male
Abbaiah Vooke,http://myneta.info/ap09/candidate.php?candidate_id=711,YELLANDU (ST),TDP,1,10th Pass,795000,0,795000,111,ST,KHAMMAM,TELANGANA,,FALSE,TRUE,Male
Aithabathula Anandarao,http://myneta.info/ap09/candidate.php?candidate_id=2742,AMALAPURAM (SC),TDP,0,Graduate,1270000,0,1270000,163,SC,EAST GODAVARI,COASTAL ANDHRA,,FALSE,FALSE,Male
Ajay Babu Nandavaram Benjiman,http://myneta.info/ap09/candidate.php?candidate_id=2312,KODUR (SC),TDP,0,Graduate,1906500,3688000,-1781500,246,SC,KADAPA,RAYALA SEEMA,,TRUE,FALSE,Male
Ali Bin Ibrahim Masqati,http://myneta.info/ap09/candidate.php?candidate_id=994,CHARMINAR,TDP,0,Not Given,57159497,0,57159497,66,GEN,HYDERABAD,TELANGANA,,TRUE,FALSE,Male
Alimineti Uma Madhava Reddy,http://myneta.info/ap09/candidate.php?candidate_id=515,BHONGIR,TDP,0,Not Given,0,0,0,94,GEN,NALGONDA,TELANGANA,,FALSE,FALSE,Female
Ambati Brahmanaiah,http://myneta.info/ap09/candidate.php?candidate_id=3092,AVANIGADDA,TDP,0,Post Graduate,2624000,70000,2554000,195,GEN,KRISHNA,COASTAL ANDHRA,,FALSE,FALSE,Male
Anagani Satya Prasad,http://myneta.info/ap09/candidate.php?candidate_id=2901,REPALLE,TDP,0,Not Given,0,0,0,209,GEN,GUNTUR,COASTAL ANDHRA,,FALSE,FALSE,Male
Ananda Babu Nakka,http://myneta.info/ap09/candidate.php?candidate_id=2890,VEMURU (SC),TDP,0,Graduate Professional,793691,0,793691,208,SC,GUNTUR,COASTAL ANDHRA,,TRUE,FALSE,Male
Anasuya Dansari,http://myneta.info/ap09/candidate.php?candidate_id=700,MULUG (ST),TDP,0,Graduate Professional,540000,0,540000,109,ST,WARANGAL,TELANGANA,,FALSE,FALSE,Female
Anipireddi Venkata Praveen Kumar Reddy,http://myneta.info/ap09/candidate.php?candidate_id=2123,THAMBALLAPALLE,TDP,0,Graduate Professional,6520000,10000000,-3480000,281,GEN,CHITTOOR,RAYALA SEEMA,,TRUE,FALSE,Male
Anjaneya Raju N.R,http://myneta.info/ap09/candidate.php?candidate_id=1058,BHIMLI,TDP,0,Post Graduate,75717409,8600690,67116719,139,GEN,VISHAKAPATNAM,COASTAL ANDHRA,,FALSE,FALSE,Male
Annapurna Aleti,http://myneta.info/ap09/candidate.php?candidate_id=847,ARMUR,TDP,0,12th Pass,6350000,358530,5991470,11,GEN,NIZAMABAD,TELANGANA,,TRUE,FALSE,Female
ANUMULA REVANTH REDDY,http://myneta.info/ap09/candidate.php?candidate_id=255,KODANGAL,TDP,2,Graduate,36383123,7300000,29083123,72,GEN,MAHABUBNAGAR,TELANGANA,,TRUE,FALSE,Male
APPALASURYANARAYANA GUNDA,http://myneta.info/ap09/candidate.php?candidate_id=788,SRIKAKULAM,TDP,0,Graduate,3258532,0,3258532,124,GEN,SRIKAKULAM,COASTAL ANDHRA,,TRUE,FALSE,Male
Aruna Padala,http://myneta.info/ap09/candidate.php?candidate_id=1651,GAJAPATHINAGARAM,TDP,0,Graduate,10337962,61504,10276458,135,GEN,VIZIANAGARAM,COASTAL ANDHRA,,TRUE,FALSE,Female
Ashok Gajapathi Raju Pusapati,http://myneta.info/ap09/candidate.php?candidate_id=1669,VIZIANAGARAM,TDP,1,10th Pass,7181346,47236,7134110,137,GEN,VIZIANAGARAM,COASTAL ANDHRA,,TRUE,FALSE,Male
Atchannaidu Kinjarapu,http://myneta.info/ap09/candidate.php?candidate_id=75,TEKKALI,TDP,0,Graduate,8713555,0,8713555,122,GEN,SRIKAKULAM,COASTAL ANDHRA,,FALSE,FALSE,Male
Ayyannapatrudu Chintakayala,http://myneta.info/ap09/candidate.php?candidate_id=1181,NARSIPATNAM,TDP,0,Graduate,23055489,513571,22541918,153,GEN,VISHAKAPATNAM,COASTAL ANDHRA,,TRUE,FALSE,Male
B Jaya,http://myneta.info/ap09/candidate.php?candidate_id=1082,VISAKHAPATNAM  NORTH,TDP,0,12th Pass,21503470,0,21503470,142,GEN,VISHAKAPATNAM,COASTAL ANDHRA,,TRUE,FALSE,Female
B. K. Partha Sarathi,http://myneta.info/ap09/candidate.php?candidate_id=2062,PENUKONDA,TDP,0,Graduate,7439000,2000978,5438022,277,GEN,ANANTAPUR,RAYALA SEEMA,,FALSE,FALSE,Male
B.V.MOHAN REDDY,http://myneta.info/ap09/candidate.php?candidate_id=3209,YEMMIGANUR,TDP,0,12th Pass,50000,277455,-227455,263,GEN,KURNOOL,RAYALA SEEMA,,TRUE,FALSE,Male
Baggu Lakshmana Rao,http://myneta.info/ap09/candidate.php?candidate_id=799,NARASANNAPETA,TDP,0,Graduate,13203255,376410,12826845,127,GEN,SRIKAKULAM,COASTAL ANDHRA,,TRUE,FALSE,Male
Bandaru Satyanarayana Murthy,http://myneta.info/ap09/candidate.php?candidate_id=1154,PENDURTHI,TDP,1,Graduate,19495000,1952882,17542118,150,GEN,VISHAKAPATNAM,COASTAL ANDHRA,,FALSE,TRUE,Male
BAPIRAJU MULLAPUDI,http://myneta.info/ap09/candidate.php?candidate_id=3149,TADEPALLIGUDEM,TDP,6,Post Graduate,20329829,11935677,8394152,181,GEN,WEST GODAVARI,COASTAL ANDHRA,,FALSE,TRUE,Male
Battula Ramu,http://myneta.info/ap09/candidate.php?candidate_id=2750,RAZOLE (SC),TDP,0,Post Graduate,432479,0,432479,164,SC,EAST GODAVARI,COASTAL ANDHRA,,TRUE,FALSE,Male
Beeda Masthan Rao,http://myneta.info/ap09/candidate.php?candidate_id=1837,KAVALI,TDP,0,Graduate,252994963,175659079,77335884,233,GEN,NELLORE,COASTAL ANDHRA,,TRUE,FALSE,Male
Bobbili Chiranjeevulu,http://myneta.info/ap09/candidate.php?candidate_id=1620,PARVATHIPURAM (SC),TDP,0,Post Graduate,307000,0,307000,131,SC,VIZIANAGARAM,COASTAL ANDHRA,,FALSE,FALSE,Male
Boddu Bhaskara Ramarao,http://myneta.info/ap09/candidate.php?candidate_id=2667,PEDDAPURAM,TDP,4,Post Graduate,11654000,0,11654000,158,GEN,EAST GODAVARI,COASTAL ANDHRA,,TRUE,TRUE,Male
BOMMIDI NARAYANA RAO,http://myneta.info/ap09/candidate.php?candidate_id=3141,NARASAPURAM,TDP,0,10th Pass,1927000,0,1927000,177,GEN,WEST GODAVARI,COASTAL ANDHRA,,FALSE,FALSE,Male
BUDDA RAJASEKHERA REDDY,http://myneta.info/ap09/candidate.php?candidate_id=3193,SRISAILAM,TDP,1,Graduate Professional,3429002,0,3429002,254,GEN,KURNOOL,RAYALA SEEMA,,TRUE,FALSE,Male
Burugupalli Sesha Rao,http://myneta.info/ap09/candidate.php?candidate_id=3126,NIDADAVOLE,TDP,0,10th Pass,14572499,1600600,12971899,174,GEN,WEST GODAVARI,COASTAL ANDHRA,,TRUE,FALSE,Male
BYREDDY RAJASEKHER REDDY,http://myneta.info/ap09/candidate.php?candidate_id=3197,PANYAM,TDP,1,Post Graduate,78183965,0,78183965,257,GEN,KURNOOL,RAYALA SEEMA,,TRUE,FALSE,Male
CHALASANI VENKATESWARA RAO,http://myneta.info/ap09/candidate.php?candidate_id=3179,PENAMALURU,TDP,2,Graduate,34232200,0,34232200,197,GEN,KRISHNA,COASTAL ANDHRA,,TRUE,FALSE,Male
Chandana Ramesh,http://myneta.info/ap09/candidate.php?candidate_id=2817,Rajamundry Rural,TDP,0,Literate,63476205,8815168,54661037,170,GEN,EAST GODAVARI,COASTAL ANDHRA,,TRUE,FALSE,Male
Chander Rao Venepalli,http://myneta.info/ap09/candidate.php?candidate_id=55,KODAD,TDP,1,12th Pass,13640000,0,13640000,90,GEN,NALGONDA,TELANGANA,,TRUE,TRUE,Male
Chandra Mohan Reddy Somireddy,http://myneta.info/ap09/candidate.php?candidate_id=1892,SARVEPALLI,TDP,0,Graduate,42732226,171152,42561074,238,GEN,NELLORE,COASTAL ANDHRA,,TRUE,FALSE,Male
CHAVATAPALLI SATYANARAYANA MURTHY (DR.BABJI),http://myneta.info/ap09/candidate.php?candidate_id=3139,PALACOLE,TDP,1,Post Graduate,13180621,5476571,7704050,176,GEN,WEST GODAVARI,COASTAL ANDHRA,,TRUE,FALSE,Male
Chengala Venkatarao,http://myneta.info/ap09/candidate.php?candidate_id=1172,PAYAKARAOPET (SC),TDP,16,10th Pass,2425000,737187,1687813,152,SC,VISHAKAPATNAM,COASTAL ANDHRA,,FALSE,TRUE,Male
Chennaiah Lakkineni,http://myneta.info/ap09/candidate.php?candidate_id=2273,BADVEL (SC),TDP,0,Graduate,93000,0,93000,243,SC,KADAPA,RAYALA SEEMA,,TRUE,FALSE,Male
CHIMME BITCHANNA,http://myneta.info/ap09/candidate.php?candidate_id=3195,NANDIKOTKUR (SC),TDP,0,8th Pass,710000,0,710000,255,SC,KURNOOL,RAYALA SEEMA,,FALSE,FALSE,Male
Chinnam Babu Ramesh,http://myneta.info/ap09/candidate.php?candidate_id=1792,RAMPACHODAVARAM (ST),TDP,0,Not Given,1980250,15000,1965250,172,ST,EAST GODAVARI,COASTAL ANDHRA,,FALSE,FALSE,Male
Chinnam Rama Kotaiah,http://myneta.info/ap09/candidate.php?candidate_id=3085,NUZVID,TDP,0,Not Given,131571164,29938864,101632300,189,GEN,KRISHNA,COASTAL ANDHRA,,FALSE,FALSE,Male
Chinta Prabhaker,http://myneta.info/ap09/candidate.php?candidate_id=1771,SANGAREDDY,TDP,0,10th Pass,4470000,250000,4220000,39,GEN,MEDAK,TELANGANA,,TRUE,FALSE,Male
Chintalapally Jagadeeswar Rao,http://myneta.info/ap09/candidate.php?candidate_id=406,KOLLAPUR,TDP,1,Graduate,129726159,15027386,114698773,85,GEN,MAHABUBNAGAR,TELANGANA,,TRUE,FALSE,Male
Chinthakunta Vijaya Ramana Rao,http://myneta.info/ap09/candidate.php?candidate_id=1266,PEDDAPALLE,TDP,0,12th Pass,9113500,700000,8413500,25,GEN,KARIMANAGAR,TELANGANA,,TRUE,FALSE,Male
Chirala Govardhana Reddy,http://myneta.info/ap09/candidate.php?candidate_id=2939,BAPATLA,TDP,0,12th Pass,3115000,0,3115000,211,GEN,GUNTUR,COASTAL ANDHRA,,FALSE,FALSE,Male
Chukkapalli Ramesh,http://myneta.info/ap09/candidate.php?candidate_id=2965,GUNTUR WEST,TDP,0,Graduate,213527604,12415089,201112515,213,GEN,GUNTUR,COASTAL ANDHRA,,TRUE,FALSE,Male
DADI VEERABHADRARAO,http://myneta.info/ap09/candidate.php?candidate_id=1142,ANAKAPALLE,TDP,0,Post Graduate,8673000,0,8673000,149,GEN,VISHAKAPATNAM,COASTAL ANDHRA,,TRUE,FALSE,Male
David Raju Palaparthi,http://myneta.info/ap09/candidate.php?candidate_id=2430,YERRAGONDAPALEM(SC),TDP,4,Post Graduate,5605200,910700,4694500,221,SC,PRAKASAM,COASTAL ANDHRA,,TRUE,FALSE,Male
Divi Siva Ram,http://myneta.info/ap09/candidate.php?candidate_id=2536,KANDUKUR,TDP,3,Graduate Professional,7079000,4146,7074854,228,GEN,PRAKASAM,COASTAL ANDHRA,,TRUE,FALSE,Male
Dr.Nagam Janardhan Reddy,http://myneta.info/ap09/candidate.php?candidate_id=374,NAGARKURNOOL,TDP,4,Graduate Professional,27472405,1618500,25853905,81,GEN,MAHABUBNAGAR,TELANGANA,,TRUE,FALSE,Male
Durga Prasad Rao Balli,http://myneta.info/ap09/candidate.php?candidate_id=1903,GUDUR (SC),TDP,0,Graduate Professional,6580000,556364,6023636,239,SC,NELLORE,COASTAL ANDHRA,,TRUE,FALSE,Male
Edara Hari Babu,http://myneta.info/ap09/candidate.php?candidate_id=2509,ONGOLE,TDP,1,Graduate,1925951,450000,1475951,227,GEN,PRAKASAM,COASTAL ANDHRA,,FALSE,FALSE,Male
ERIGELA RAMPULLAREDDY,http://myneta.info/ap09/candidate.php?candidate_id=3192,ALLAGADDA,TDP,1,12th Pass,3785340,0,3785340,253,GEN,KURNOOL,RAYALA SEEMA,,TRUE,TRUE,Male
Errabelli Dayakar Rao,http://myneta.info/ap09/candidate.php?candidate_id=597,PALAKURTHI,TDP,4,12th Pass,15975292,0,15975292,100,GEN,WARANGAL,TELANGANA,,FALSE,FALSE,Male
G Kamalakar,http://myneta.info/ap09/candidate.php?candidate_id=1278,KARIMNAGAR,TDP,6,Graduate Professional,63345693,724447,62621246,26,GEN,KARIMANAGAR,TELANGANA,,TRUE,TRUE,Male
G Nagamani,http://myneta.info/ap09/candidate.php?candidate_id=1045,VISAKHAPATNAM  WEST,TDP,0,Graduate,10429072,108266624,-97837552,143,GEN,VISHAKAPATNAM,COASTAL ANDHRA,,TRUE,FALSE,Female
G Rama Naidu,http://myneta.info/ap09/candidate.php?candidate_id=1115,MADUGULA,TDP,0,Graduate,5682110,465750,5216360,146,GEN,VISHAKAPATNAM,COASTAL ANDHRA,,TRUE,FALSE,Male
G SAYANNA,http://myneta.info/ap09/candidate.php?candidate_id=841,SECUNDERABAD CANTT. (SC),TDP,3,Graduate,49657638,2283376,47374262,71,SC,HYDERABAD,TELANGANA,,FALSE,FALSE,Male
G.Jayapal Yadav,http://myneta.info/ap09/candidate.php?candidate_id=394,KALWAKURTHY,TDP,1,Graduate,59200000,2675000,56525000,83,GEN,MAHABUBNAGAR,TELANGANA,,TRUE,FALSE,Male
G.S.Bugga Rao,http://myneta.info/ap09/candidate.php?candidate_id=976,GOSHAMAHAL,TDP,0,Graduate,7034600,964039,6070561,65,GEN,HYDERABAD,TELANGANA,,FALSE,FALSE,Male
Gadde Baburao,http://myneta.info/ap09/candidate.php?candidate_id=1641,CHEEPURUPALLE,TDP,0,10th Pass,36139893,0,36139893,134,GEN,VIZIANAGARAM,COASTAL ANDHRA,,TRUE,FALSE,Male
GADDE RAMA MOHAN,http://myneta.info/ap09/candidate.php?candidate_id=3186,VIJAYAWADA EAST,TDP,12,Post Graduate,11494801,4969304,6525497,200,GEN,KRISHNA,COASTAL ANDHRA,,TRUE,FALSE,Male
GADIRAJU SATYANARAYANA RAJU (GADIRAJU BABU),http://myneta.info/ap09/candidate.php?candidate_id=3143,BHIMAVARAM,TDP,1,Graduate Professional,10356996,205260,10151736,178,GEN,WEST GODAVARI,COASTAL ANDHRA,,FALSE,FALSE,Male
Gali Muddukrishnama Naidu,http://myneta.info/ap09/candidate.php?candidate_id=2230,NAGARI,TDP,0,Post Graduate,23499198,8795158,14704040,289,GEN,CHITTOOR,RAYALA SEEMA,,TRUE,FALSE,Male
Gandhi,http://myneta.info/ap09/candidate.php?candidate_id=2241,GANGADHARA NELLORE(SC),TDP,0,Graduate,4900000,0,4900000,290,SC,CHITTOOR,RAYALA SEEMA,,FALSE,FALSE,Male
GANNI LAXMI KANTAM,http://myneta.info/ap09/candidate.php?candidate_id=3150,UNGUTURU,TDP,0,10th Pass,7477848,696530,6781318,182,GEN,WEST GODAVARI,COASTAL ANDHRA,,TRUE,FALSE,Female
Godam Nagesh,http://myneta.info/ap09/candidate.php?candidate_id=208,BOATH (ST),TDP,0,Post Graduate,5301250,773981,4527269,8,ST,ADILABAD,TELANGANA,,TRUE,FALSE,Male
Gonuguntla Venkata Seeta Ramanjaneuulu,http://myneta.info/ap09/candidate.php?candidate_id=3035,VINUKONDA,TDP,3,Graduate,155672700,0,155672700,218,GEN,GUNTUR,COASTAL ANDHRA,,TRUE,FALSE,Male
Gopala Krishna Reddy Bojjala,http://myneta.info/ap09/candidate.php?candidate_id=2205,SRIKALAHASTI,TDP,0,Graduate Professional,25905073,407094,25497979,287,GEN,CHITTOOR,RAYALA SEEMA,,TRUE,FALSE,Male
Gopala Rao Nimmaka,http://myneta.info/ap09/candidate.php?candidate_id=814,PALAKONDA (ST),TDP,0,10th Pass,2941900,125000,2816900,129,ST,SRIKAKULAM,COASTAL ANDHRA,,FALSE,FALSE,Male
Gorantla Butchaiah Choudary,http://myneta.info/ap09/candidate.php?candidate_id=2806,RAJAHMUNDRY CITY,TDP,0,Graduate,34282779,735510,33547269,169,GEN,EAST GODAVARI,COASTAL ANDHRA,,TRUE,FALSE,Male
Gottipati Narasimha Rao,http://myneta.info/ap09/candidate.php?candidate_id=2459,PARCHUR,TDP,0,12th Pass,20707256,136000,20571256,223,GEN,PRAKASAM,COASTAL ANDHRA,,TRUE,FALSE,Male
Goverdhan Gampa,http://myneta.info/ap09/candidate.php?candidate_id=1192,KAMAREDDY,TDP,1,Graduate,689677,0,689677,16,GEN,NIZAMABAD,TELANGANA,,FALSE,FALSE,Male
Gowthu Syamasundara Sivaji,http://myneta.info/ap09/candidate.php?candidate_id=772,PALASA,TDP,0,Post Graduate,26409360,17354000,9055360,121,GEN,SRIKAKULAM,COASTAL ANDHRA,,TRUE,FALSE,Male
Gummidi Sandhya Rani,http://myneta.info/ap09/candidate.php?candidate_id=48,SALUR (ST),TDP,0,Graduate Professional,968000,0,968000,132,ST,VIZIANAGARAM,COASTAL ANDHRA,,FALSE,FALSE,Female
Guttula C Suryanarayana Babu,http://myneta.info/ap09/candidate.php?candidate_id=2715,RAMACHANDRAPURAM,TDP,0,Graduate,5767394,0,5767394,161,GEN,EAST GODAVARI,COASTAL ANDHRA,,FALSE,FALSE,Male
H. Himalatha,http://myneta.info/ap09/candidate.php?candidate_id=2224,SATYAVEEDU (SC),TDP,0,Post Graduate,10019440,0,10019440,288,SC,CHITTOOR,RAYALA SEEMA,,TRUE,FALSE,Male
Hanmanth Shinde,http://myneta.info/ap09/candidate.php?candidate_id=867,JUKKAL (SC),TDP,0,Post Graduate,260000,0,260000,13,SC,NIZAMABAD,TELANGANA,,FALSE,FALSE,Male
Imtiyaz Ahmed Shaik,http://myneta.info/ap09/candidate.php?candidate_id=2136,PILERU,TDP,0,Not Given,1976733,200000,1776733,282,GEN,CHITTOOR,RAYALA SEEMA,,TRUE,FALSE,Male
