candidate_name,url,constituency,party,criminal_cases,education,assets,liabilities,net_assets,ac_no,reservations,district,sub_region,filed_itr,declared_pan,serious_criminal_cases,gender
LAKHMU MANDAVI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=481,Chitrakot,BSP,0,8th Pass,133000,0,133000,87,ST,BASTAR (JAGDALPUR),BASTAR PLATEAU,,false,false,Male
LAKSHMI SINGH BANJARE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=893,Masturi,CGVP,0,Not Given,251000,0,251000,32,SC,BILASPUR,CHHATTISGARH PLAINS,,true,false,Male
LALARAM BARLE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=616,Raipur Rural,IND,0,Graduate,2522343,0,2522343,48,GEN,RAIPUR,CHHATTISGARH PLAINS,,false,false,Male
LALJI CHANDRAVANSHI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=170,Pandariya,BJP,0,10th Pass,5000,40000,-35000,71,GEN,KABIRDHAM,CHHATTISGARH PLAINS,,false,false,Male
LALLU KHATIK,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=101,Bilaspur,IND,0,10th Pass,4387000,0,4387000,30,GEN,BILASPUR,CHHATTISGARH PLAINS,,true,false,Male
LALSAI KHUNTE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=737,Chandrapur,CGVP,0,Post Graduate,2612000,2052399,559601,36,GEN,JANJGIR-CHAMPA,CHHATTISGARH PLAINS,,false,false,Male
LALSAI MINJ,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=348,Samri,NCP,0,12th Pass,134911,0,134911,8,ST,BALRAMPUR,NOTHERN HILLS,,false,false,Male
LATA USENDI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=3,Kondagaon,BJP,0,Graduate,3095456,50531,3044925,83,ST,KONDAGAON,BASTAR PLATEAU,,true,false,Female
LAXMI BAGHEL,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=293,Baloda Bazar,BJP,0,Not Given,4346999,0,4346999,45,GEN,BALODABAZAR,CHHATTISGARH PLAINS,,false,false,Female
LAXMI DEVI PATEL,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=246,Kharsia,BJP,0,10th Pass,385000,0,385000,18,GEN,RAIGARH,CHHATTISGARH PLAINS,,false,false,Female
LAXMI NATH NETAM,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=827,Kondagaon,BJSH,0,12th Pass,78300,0,78300,83,ST,KONDAGAON,BASTAR PLATEAU,,false,false,Male
LAXMINARAYAN GOTA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=579,Bijapur,CPI,0,Graduate,25000,0,25000,89,ST,BIJAPUR,BASTAR PLATEAU,,false,false,Male
LOCHAN PRASAD JAISWAL,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=829,Korba,JCGP,0,Post Graduate,2515500,75000,2440500,21,GEN,KORBA,CHHATTISGARH PLAINS,,true,false,Male
LOKENDRA YADAV,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=117,Sanjari Balod,SP,0,Post Graduate,1841800,0,1841800,59,GEN,BALOD,CHHATTISGARH PLAINS,,false,false,Male
M. KOSHI FILIP,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=369,Abhanpur,JD(U),1,Graduate Professional,40594,0,40594,53,GEN,RAIPUR,CHHATTISGARH PLAINS,,false,false,Male
MADAN LAL SAHU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=381,Baikunthpur,SP,0,12th Pass,375000,67755,307245,3,GEN,KORIA,NOTHERN HILLS,,true,false,Male
MADAN LAL SAHU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=41,Sanjari Balod,BJP,0,Post Graduate,4129808,0,4129808,59,GEN,BALOD,CHHATTISGARH PLAINS,,false,false,Male
MADAN SINGH DAHARIYA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=30,Masturi,INC,0,Graduate,3052000,0,3052000,32,SC,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
MADHU MAURYA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=81,Bastar,IND,0,Not Given,50000,0,50000,85,ST,BASTAR (JAGDALPUR),BASTAR PLATEAU,,false,false,Male
MADHUR ROBERTS,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=831,Korba,IND,0,12th Pass,3065100,100000,2965100,21,GEN,KORBA,CHHATTISGARH PLAINS,,false,false,Male
MAHAN KUJUR,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=403,Lundra,JMM,0,8th Pass,30000,0,30000,9,ST,SURGUJA,NOTHERN HILLS,,false,false,Male
MAHAN SINGH URFH BHOLA BAHIYA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=566,Bindranawagarh,SHS,0,Not Given,1000,0,1000,55,ST,GARIABAND,CHHATTISGARH PLAINS,,false,false,Male
MAHANT RAMSUNDER DAS,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=73,Jaijaipur,INC,0,Post Graduate,256562,388630,-132068,37,GEN,JANJGIR-CHAMPA,CHHATTISGARH PLAINS,,false,false,Male
MAHARURAM JOLHE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=1011,Sarangarh,IND,0,Post Graduate,650000,50000,600000,17,SC,RAIGARH,CHHATTISGARH PLAINS,,false,false,Male
MAHENDRA KARMA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=109,Dantewada,INC,0,Graduate,4751451,319847,4431604,88,ST,DAKSHIN BASTAR DANTEWADA,BASTAR PLATEAU,,true,false,Male
MAHENDRA KASHYAP (C.A.),http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=295,Baloda Bazar,BSP,0,Post Graduate,14880309,926002,13954307,45,GEN,BALODABAZAR,CHHATTISGARH PLAINS,,true,false,Male
MAHENDRA KUMAR SETHIYA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=83,Jagdalpur,CPI,0,10th Pass,240700,25000,215700,86,GEN,BASTAR (JAGDALPUR),BASTAR PLATEAU,,false,false,Male
MAHENDRA RAM PAIKRA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=1003,Samri,IND,0,Post Graduate,50000,0,50000,8,ST,BALRAMPUR,NOTHERN HILLS,,false,false,Male
MAHESH DEWANGAN,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=288,Dharsiwa,JCGP,0,Graduate,9161054,4242429,4918625,47,GEN,RAIPUR,CHHATTISGARH PLAINS,,true,false,Male
MAHESH GAGDA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=11,Bijapur,BJP,1,12th Pass,795982,0,795982,89,ST,BIJAPUR,BASTAR PLATEAU,,true,true,Male
MAHESH KUMAR PANAGAR,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=913,Pandariya,CGVP,0,10th Pass,10000,0,10000,71,GEN,KABIRDHAM,CHHATTISGARH PLAINS,,false,false,Male
MAHESH SEWATA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=138,Dondi Lohara,IND,0,8th Pass,600000,0,600000,60,ST,BALOD,CHHATTISGARH PLAINS,,false,false,Male
MAHESHWAR RAM PAIKRA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=347,Samri,IND,0,Graduate,290000,0,290000,8,ST,BALRAMPUR,NOTHERN HILLS,,false,false,Male
MAINATH SINGH MARAVI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=902,Pali-Tanakhar,IND,0,Post Graduate,55000,0,55000,23,ST,KORBA,CHHATTISGARH PLAINS,,false,false,Male
MAKHAN LAL RAJAK,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=436,Korba,CPI,3,12th Pass,1901042,0,1901042,21,GEN,KORBA,CHHATTISGARH PLAINS,,true,true,Male
MAKHAN LAL VERMA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=121,Saja,BSP,0,Graduate,44570000,2200000,42370000,68,GEN,DURG,CHHATTISGARH PLAINS,,true,false,Male
MALIK RAM PAINKARA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=300,Kasdol,IND,0,12th Pass,1400575,138831,1261744,44,GEN,BALODABAZAR,CHHATTISGARH PLAINS,,false,false,Male
MALTI SINGH RAJPUT,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=378,Manendragarh,SP,0,12th Pass,760000,500000,260000,2,GEN,KORIA,NOTHERN HILLS,,false,false,Female
MAN SAI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=212,Baikunthpur,BSP,0,8th Pass,1882200,0,1882200,3,GEN,KORIA,NOTHERN HILLS,,false,false,Male
MANGAL DAS BANJARE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=307,Dongargaon,IND,0,Literate,210000,0,210000,76,GEN,RAJNANDGAON,CHHATTISGARH PLAINS,,false,false,Male
MANGALSINGH KANWAR,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=618,Rampur,IND,0,5th Pass,550000,0,550000,20,ST,KORBA,CHHATTISGARH PLAINS,,false,false,Male
MANHARAN SINGH CHHEDAIYA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=499,Durg-Rural,GGP,0,12th Pass,2051500,20000,2031500,63,GEN,DURG,CHHATTISGARH PLAINS,,false,false,Male
MANI LAL BER,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=633,Ahiwara,IND,0,Post Graduate,2080000,0,2080000,67,SC,DURG,CHHATTISGARH PLAINS,,false,false,Male
MANIA B.S,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=794,Katghora,IND,0,12th Pass,493000,0,493000,22,GEN,KORBA,CHHATTISGARH PLAINS,,false,false,Male
MANISH KUNJAM,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=32,Dantewada,CPI,0,Post Graduate,2190000,500000,1690000,88,ST,DAKSHIN BASTAR DANTEWADA,BASTAR PLATEAU,,false,false,Male
MANISH SHRIVASTAV,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=950,Raipur City South,IND,0,12th Pass,214000,0,214000,51,GEN,RAIPUR,CHHATTISGARH PLAINS,,false,false,Male
MANISH TIWARI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=944,Raipur City South,IND,0,Graduate,547000,1100000,-553000,51,GEN,RAIPUR,CHHATTISGARH PLAINS,,true,false,Male
MANMOHAN DAS,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=660,Basna,IND,0,Graduate,5000,0,5000,40,GEN,MAHASAMUND,CHHATTISGARH PLAINS,,false,false,Male
MANMOHAN KUMAR,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=937,Raipur City North,IND,0,12th Pass,126000,0,126000,50,GEN,RAIPUR,CHHATTISGARH PLAINS,,false,false,Male
MANNI RAM MANKHIYA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=924,Premnagar,IND,0,Not Given,500600,0,500600,4,GEN,SURAJPUR,NOTHERN HILLS,,false,false,Male
MANOHAR LAL,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=92,Kota,GGP,0,Not Given,5000,0,5000,25,GEN,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
MANOHAR NETAM,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=783,Kanker,IND,0,Graduate Professional,1021064,41000,980064,81,ST,UTTAR BASTAR KANKER,BASTAR PLATEAU,,true,false,Male
MANOJ KUMAR BIRKO,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=91,Kota,IND,0,12th Pass,1909455,0,1909455,25,GEN,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
MANOJ KUMAR CHANDRAKAR,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=223,Khallari,IND,0,12th Pass,856050,66500,789550,41,GEN,MAHASAMUND,CHHATTISGARH PLAINS,,false,false,Male
MANOJ KUMAR SHARMA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=466,Beltara,GGP,0,Graduate,41000,0,41000,31,GEN,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
MANOJ KUMAR SHARMA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=1027,Takhatpur,BJSH,0,Graduate,139000,0,139000,28,GEN,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
MANOJ KUMAR SIRDAR,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=651,Baikunthpur,IND,0,5th Pass,30000,0,30000,3,GEN,KORIA,NOTHERN HILLS,,false,false,Male
MANOJ MANDAVI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=178,Bhanupratappur,IND,0,Post Graduate,4194985,794542,3400443,80,ST,UTTAR BASTAR KANKER,BASTAR PLATEAU,,true,false,Male
MANSINGH KASHYAP,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=578,Bastar,CPI,0,12th Pass,110000,0,110000,85,ST,BASTAR (JAGDALPUR),BASTAR PLATEAU,,false,false,Male
MANTHU RAM SANDIL,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=919,Pratappur,IND,0,12th Pass,3235000,0,3235000,6,ST,SURAJPUR,NOTHERN HILLS,,false,false,Male
MANTU RAM PAWAR,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=174,Antagarh,INC,0,Graduate,904563,0,904563,79,ST,UTTAR BASTAR KANKER,BASTAR PLATEAU,,false,false,Male
MAYA RAM NETAM,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=808,Keshkal,IND,0,Graduate,57200,0,57200,82,ST,KONDAGAON,BASTAR PLATEAU,,false,false,Male
MAYARAM NAGVANSHI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=111,Sihawa,GGP,0,Not Given,398000,40000,358000,56,ST,DHAMTARI,CHHATTISGARH PLAINS,,false,false,Male
MEDHARAM SAHU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=70,Sakti,BJP,0,Graduate,8364583,0,8364583,35,GEN,JANJGIR-CHAMPA,CHHATTISGARH PLAINS,,false,false,Male
MEERA KOSARIYA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=649,Arang,CGVP,0,Not Given,11720,0,11720,52,SC,RAIPUR,CHHATTISGARH PLAINS,,false,false,Male
MEGHNATH BANJARE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=703,Bilaigarh,IND,0,Graduate,746000,0,746000,43,SC,BALODABAZAR,CHHATTISGARH PLAINS,,false,false,Male
MEHATAB SINGH RANA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=176,Antagarh,BSP,0,12th Pass,405000,0,405000,79,ST,UTTAR BASTAR KANKER,BASTAR PLATEAU,,false,false,Male
MIKHAIL EKKA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=392,Ramanujganj,SP,0,Not Given,0,0,0,7,ST,BALRAMPUR,NOTHERN HILLS,,false,false,Male
MILAKRAM NISHAD,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=658,Basna,IND,0,10th Pass,85000,0,85000,40,GEN,MAHASAMUND,CHHATTISGARH PLAINS,,false,false,Male
MINESH KUMAR SAHU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=316,Khairagarh,IND,0,12th Pass,190000,0,190000,73,GEN,RAJNANDGAON,CHHATTISGARH PLAINS,,false,false,Male
MOHAMMAD VASIM RIZVI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=956,Raipur City South,BHBP,0,Not Given,122000,0,122000,51,GEN,RAIPUR,CHHATTISGARH PLAINS,,false,false,Male
MOHAN,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=399,Samri,SHS,0,Graduate,25000,0,25000,8,ST,BALRAMPUR,NOTHERN HILLS,,false,false,Male
MOHAN KUMAR CHERWA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=204,Bharatpur-Sonhat,IND,0,Post Graduate,545884,0,545884,1,ST,KORIA,NOTHERN HILLS,,false,false,Male
MOHAN MARKAM,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=825,Kondagaon,GGP,0,12th Pass,892000,425000,467000,83,ST,KONDAGAON,BASTAR PLATEAU,,false,false,Male
MOHAN MARKAM,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=527,Kondagaon,IND,0,8th Pass,70000,0,70000,83,ST,KONDAGAON,BASTAR PLATEAU,,false,false,Male
MOHAN MARKAM,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=4,Kondagaon,INC,0,Post Graduate,12725764,324065,12401699,83,ST,KONDAGAON,BASTAR PLATEAU,,true,false,Male
MOHANDI RAM MARKAM(MAHAPRAN),http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=77,Keshkal,IND,0,Post Graduate,850000,0,850000,82,ST,KONDAGAON,BASTAR PLATEAU,,false,false,Male
MOHANLAL JATWAR,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=558,Bilaigarh,SHS,0,Not Given,268500,11000,257500,43,SC,BALODABAZAR,CHHATTISGARH PLAINS,,false,false,Male
MOHD. ANEESH,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=717,Bilaspur,IND,0,Not Given,0,0,0,30,GEN,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
MOHPAT SALAME,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=532,Mohla-Manpur,GGP,0,Not Given,125000,0,125000,78,ST,RAJNANDGAON,CHHATTISGARH PLAINS,,false,false,Male
MOIN ASHRAF KHAN,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=542,Raipur City South,SP,1,10th Pass,120000,0,120000,51,GEN,RAIPUR,CHHATTISGARH PLAINS,,false,false,Male
MOTI LAL SAHU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=226,Mahasamund,BJP,0,Graduate,3748205,456311,3291894,42,GEN,MAHASAMUND,CHHATTISGARH PLAINS,,false,false,Male
MOTI SAHU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=871,Mahasamund,IND,0,Not Given,50000,0,50000,42,GEN,MAHASAMUND,CHHATTISGARH PLAINS,,false,false,Male
MOTILAL DEWANGAN,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=68,Janjgir-Champa,INC,0,Graduate,26116340,625000,25491340,34,GEN,JANJGIR-CHAMPA,CHHATTISGARH PLAINS,,true,false,Male
MOTILAL JANGHEL,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=314,Khairagarh,INC,0,Post Graduate,3981107,50000,3931107,73,GEN,RAJNANDGAON,CHHATTISGARH PLAINS,,false,false,Male
MOTIRAM MANDAVI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=600,Kanker,IND,0,Literate,1530000,45000,1485000,81,ST,UTTAR BASTAR KANKER,BASTAR PLATEAU,,false,false,Male
"MOULESH TIWARI ""ADVOCATE""",http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=551,Rajnandgaon,BSP,0,Post Graduate,2592000,164000,2428000,75,GEN,RAJNANDGAON,CHHATTISGARH PLAINS,,true,false,Male
MRITYUNJAY PATEL,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=666,Basna,AD,0,Literate,1178419,0,1178419,40,GEN,MAHASAMUND,CHHATTISGARH PLAINS,,false,false,Male
MUKESH VERMA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=501,Durg-Rural,LJP,0,8th Pass,10700,80000,-69300,63,GEN,DURG,CHHATTISGARH PLAINS,,true,false,Male
MUKUND BANSOD,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=632,Ahiwara,IND,0,10th Pass,1575000,0,1575000,67,SC,DURG,CHHATTISGARH PLAINS,,false,false,Male
MUNSI RAM,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=990,Ramanujganj,IND,0,10th Pass,498490,0,498490,7,ST,BALRAMPUR,NOTHERN HILLS,,false,false,Male
MUNUBAI PATEL,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=665,Basna,CSP,0,Not Given,104000,0,104000,40,GEN,MAHASAMUND,CHHATTISGARH PLAINS,,false,false,Female
MURALI MAHANT,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=800,Katghora,CGVP,0,Not Given,2800,0,2800,22,GEN,KORBA,CHHATTISGARH PLAINS,,false,false,Male
MURLI DHAR SAHU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=982,Rajnandgaon,IND,0,Not Given,75000,0,75000,75,GEN,RAJNANDGAON,CHHATTISGARH PLAINS,,false,false,Male
MUZAFFAR ALI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=953,Raipur City South,BJSH,0,Graduate,680000,0,680000,51,GEN,RAIPUR,CHHATTISGARH PLAINS,,false,false,Male
NAMMU NARAYAN PATEL,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=515,Kasdol,GGP,0,5th Pass,375000,0,375000,44,GEN,BALODABAZAR,CHHATTISGARH PLAINS,,false,false,Male
NAND KUMAR PATEL,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=245,Kharsia,INC,0,5th Pass,370203119,1616971,368586148,18,GEN,RAIGARH,CHHATTISGARH PLAINS,,true,false,Male
NAND KUMAR SAHO,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=968,Raipur Rural,IND,0,5th Pass,255000,0,255000,48,GEN,RAIPUR,CHHATTISGARH PLAINS,,false,false,Male
NAND KUMAR SAHU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=281,Raipur Rural,BJP,0,12th Pass,17911247,204213,17707034,48,GEN,RAIPUR,CHHATTISGARH PLAINS,,false,false,Male
NANDKISHORE RATHORE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=196,Katghora,BSP,0,Post Graduate,2362000,150000,2212000,22,GEN,KORBA,CHHATTISGARH PLAINS,,true,false,Male
NANDLAL,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=659,Basna,IND,0,Post Graduate,0,0,0,40,GEN,MAHASAMUND,CHHATTISGARH PLAINS,,false,false,Male
NANKIRAM KANWAR,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=185,Rampur,BJP,0,Post Graduate,13667000,1154000,12513000,20,ST,KORBA,CHHATTISGARH PLAINS,,true,false,Male
NARAD RAM AADIL,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=496,Dongargarh,SHS,0,Illiterate,30000,0,30000,74,SC,RAJNANDGAON,CHHATTISGARH PLAINS,,false,false,Male
NARAD SINGH KOMARE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=494,Dondi Lohara,SHS,0,Not Given,20000,80000,-60000,60,ST,BALOD,CHHATTISGARH PLAINS,,false,false,Male
NARAYAN CHANDEL,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=67,Janjgir-Champa,BJP,0,12th Pass,2440540,0,2440540,34,GEN,JANJGIR-CHAMPA,CHHATTISGARH PLAINS,,true,false,Male
NARAYAN SINGH BAUDDH,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=171,Pandariya,IND,0,Not Given,5240000,90000,5150000,71,GEN,KABIRDHAM,CHHATTISGARH PLAINS,,false,false,Male
NARAYAN SINGH MANJHWAR,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=993,Rampur,CGVP,0,Not Given,70000,0,70000,20,ST,KORBA,CHHATTISGARH PLAINS,,false,false,Male
NARAYANDAS INKLAB GANDHI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=932,Raigarh,IND,0,12th Pass,2120000,0,2120000,16,GEN,RAIGARH,CHHATTISGARH PLAINS,,false,false,Male
NARENDRA KASHYAP,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=669,Bastar,IND,0,Not Given,70000,0,70000,85,ST,BASTAR (JAGDALPUR),BASTAR PLATEAU,,false,false,Male
NARENDRA KUMAR CHOUBEY,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=933,Raigarh,IND,0,10th Pass,6307,0,6307,16,GEN,RAIGARH,CHHATTISGARH PLAINS,,false,false,Male
NARENDRA SAHU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=856,Kurud,IND,1,Literate,200000,0,200000,57,GEN,DHAMTARI,CHHATTISGARH PLAINS,,false,false,Male
NARESH KUMAR MANDAVI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=555,Sihawa,BSP,0,Others,40000,25000,15000,56,ST,DHAMTARI,CHHATTISGARH PLAINS,,false,false,Male
NARESH KUMAR RAJWADE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=330,Premnagar,INC,1,Graduate,13041001,0,13041001,4,GEN,SURAJPUR,NOTHERN HILLS,,false,true,Male
NARMADA PRASAD GABHEL,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=822,Kharsia,GMS,0,12th Pass,502000,0,502000,18,GEN,RAIGARH,CHHATTISGARH PLAINS,,false,false,Male
NEELIMA SINGH TEKAM,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=61,Dondi Lohara,BJP,0,12th Pass,20049529,1292000,18757529,60,ST,BALOD,CHHATTISGARH PLAINS,,false,false,Female
NEELKANTH ADHARI KULIYARA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=757,Dondi Lohara,IND,0,5th Pass,9056000,0,9056000,60,ST,BALOD,CHHATTISGARH PLAINS,,false,false,Male
NEERAJ TIWARI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=713,Bilaspur,RPI(A),0,Graduate,2287000,0,2287000,30,GEN,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
NILESH SINGH,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=406,Ambikapur,SHS,0,Graduate,80000,0,80000,10,GEN,SURGUJA,NOTHERN HILLS,,true,false,Male
NILKANTH SINGH THAKUR (BHAI JI),http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=565,Bindranawagarh,SP,0,Post Graduate,20000,0,20000,55,ST,GARIABAND,CHHATTISGARH PLAINS,,false,false,Male
NIRA CHAUHAN,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=214,Saraipali,BJP,0,8th Pass,301350,57000,244350,39,SC,MAHASAMUND,CHHATTISGARH PLAINS,,false,false,Female
NIRAJ SHUKLA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=984,Rajnandgaon,IND,0,8th Pass,319000,0,319000,75,GEN,RAJNANDGAON,CHHATTISGARH PLAINS,,false,false,Male
NITIYANAND PRADHAN,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=663,Basna,IND,0,Graduate,1000000,0,1000000,40,GEN,MAHASAMUND,CHHATTISGARH PLAINS,,false,false,Male
NOHAR RAM SHAHU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=810,Khairagarh,IND,0,5th Pass,65000,0,65000,73,GEN,RAJNANDGAON,CHHATTISGARH PLAINS,,false,false,Male
NOHAR SAI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=1022,Sitapur,IND,0,8th Pass,1220000,0,1220000,11,ST,SURGUJA,NOTHERN HILLS,,false,false,Male
NOHAR SINGH MANDAVI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=917,Patan,GMS,0,8th Pass,82000,0,82000,62,GEN,DURG,CHHATTISGARH PLAINS,,false,false,Male
NOOP CHAND NARANG,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=695,Bhatapara,IND,0,8th Pass,55800,0,55800,46,GEN,BALODABAZAR,CHHATTISGARH PLAINS,,false,false,Male
NRIPATSINGH RATHIYA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=251,Dharamjaigarh,IND,0,5th Pass,401500,90000,311500,19,ST,RAIGARH,CHHATTISGARH PLAINS,,false,false,Male
