candidate_name,url,constituency,party,criminal_cases,education,assets,liabilities,net_assets,ac_no,reservations,district,sub_region,filed_itr,declared_pan,serious_criminal_cases,gender,recontest_url,recontest_assets_this,recontest_assets_last,recontest_assets_change,recontest_assets_change_pct,recontest_remarks,party_eci
Smt. Nanda Brahmane,http://myneta.info/mp2013/candidate.php?candidate_id=751,BHIKANGAON,BJP,0,10th Pass,4145575,100000,4045575,181,ST,KHARGONE,NIMAR VALLEY,false,true,false,Female,,,,,,,Bharatiya Janata Party
Smt. Pannabai Prajapati,http://myneta.info/mp2013/candidate.php?candidate_id=703,MANGAWAN,BJP,0,Literate,7459117,0,7459117,73,SC,REWA,KYMORE PLEATEAU AND SATPURA HILLS,false,true,false,Female,http://myneta.info/mp2013/index.php?action=affidavitComparison&myneta_folder2=2008mp&id1=703&id2=327,7459117,1226000,6233117,508%,PAN was missing last time,Bharatiya Janata Party
Smt. Rajeswari Uikey,http://myneta.info/mp2013/candidate.php?candidate_id=2720,LAKHANADON,NCP,0,10th Pass,1574634,0,1574634,117,ST,SEONI,KYMORE PLEATEAU AND SATPURA HILLS,false,false,false,Female,,,,,,,Nationalist Congress Party
Smt. Rekha Yadav,http://myneta.info/mp2013/candidate.php?candidate_id=696,MALHARA,BJP,0,Graduate,12785328,4722999,8062329,53,GEN,CHHATARPUR,BUNDELKHAND ZONE,true,true,false,Female,http://myneta.info/mp2013/index.php?action=affidavitComparison&myneta_folder2=2008mp&id1=696&id2=85,12785328,2750464,10034864,365%,Age Difference=7 PAN was missing last time Party in last election was BJSH,Bharatiya Janata Party
Smt. Sunita Singh,http://myneta.info/mp2013/candidate.php?candidate_id=274,JAISINGHNAGAR,GGP,0,Post Graduate,1255000,47000,1208000,84,ST,SHAHDOL,NOTHERN HILLS ZONE OF CHHATTISGARH,false,true,false,Female,,,,,,,Gondvana Gantantra Party
Smt. Urmila Kol,http://myneta.info/mp2013/candidate.php?candidate_id=1236,SATNA,NPP,0,Illiterate,500,0,500,63,GEN,SATNA,KYMORE PLEATEAU AND SATPURA HILLS,false,false,false,Female,,,,,,,National People's Party
Smt. Vandna Gendalal Patil,http://myneta.info/mp2013/candidate.php?candidate_id=1207,HARSUD,IND,0,Graduate,7945141,350000,7595141,176,ST,KHANDWA,NIMAR VALLEY,false,false,false,Female,,,,,,,Independent
Smt. Vidhya Tomar,http://myneta.info/mp2013/candidate.php?candidate_id=2535,BHIND,IND,0,10th Pass,20000,0,20000,10,GEN,BHIND,GIRD ZONE,false,false,false,Male,,,,,,,Independent
Snehlata Burman,http://myneta.info/mp2013/candidate.php?candidate_id=2243,JABALPUR WEST,Bhartiya Shakti Chetna Party,0,12th Pass,3377000,0,3377000,100,GEN,JABALPUR,KYMORE PLEATEAU AND SATPURA HILLS,false,false,false,Male,,,,,,,Bhartiya Shakti Chetna Party
Sobhal Singh,http://myneta.info/mp2013/candidate.php?candidate_id=357,ASHTA,Samata Samadhan Party,0,5th Pass,430000,0,430000,157,SC,SEHORE,VINDHYAN PLEATEAU,false,false,false,Male,,,,,,,Samata Samadhan Party
Sohan Lal Uikey,http://myneta.info/mp2013/candidate.php?candidate_id=2116,GHODADONGRI,BSP,0,Post Graduate,227000,75000,152000,132,ST,BETUL,SATPURA PLATEAU,false,false,false,Male,,,,,,,Bahujan Samaj Party
Sohanlal Vyas,http://myneta.info/mp2013/candidate.php?candidate_id=454,RATLAM CITY,IND,0,Graduate,9174405,100000,9074405,220,GEN,RATLAM,MALWA PLATEAU,true,true,false,Male,,,,,,,Independent
Somnadh Mehra Urf Tularam,http://myneta.info/mp2013/candidate.php?candidate_id=2053,GOTEGAON,Akhil Bhartiya Gondwana Party,0,12th Pass,170000,0,170000,118,SC,NARSINGHPUR,CENTRAL NARMADA VALLEY,false,false,false,Male,,,,,,,Akhil Bhartiya Gondwana Party
Somwati  Bai,http://myneta.info/mp2013/candidate.php?candidate_id=1900,GUNNAOR,NCP,0,5th Pass,390000,0,390000,59,SC,PANNA,KYMORE PLEATEAU AND SATPURA HILLS,false,false,false,Female,,,,,,,Nationalist Congress Party
Sona Thakur,http://myneta.info/mp2013/candidate.php?candidate_id=1153,MANAWAR,NCP,0,10th Pass,7914000,715000,7199000,199,ST,DHAR,MALWA PLATEAU,false,false,false,Female,,,,,,,Nationalist Congress Party
Soniram Raikwar,http://myneta.info/mp2013/candidate.php?candidate_id=214,PRITHVIPUR,Madhya Pradesh Nav Nirman Sena,0,12th Pass,160000,100000,60000,45,GEN,TIKAMGARH,BUNDELKHAND ZONE,false,false,false,Male,,,,,,,Madhya Pradesh Nav Nirman Sena
Sonu Mittal,http://myneta.info/mp2013/candidate.php?candidate_id=2619,GWALIOR RURAL,IND,1,Graduate Professional,1077440,0,1077440,14,GEN,GWALIOR,GIRD ZONE,true,true,true,Male,,,,,,,Independent
Sonu Pal,http://myneta.info/mp2013/candidate.php?candidate_id=1242,NAGOD,CPI,0,12th Pass,684000,380000,304000,64,GEN,SATNA,KYMORE PLEATEAU AND SATPURA HILLS,false,true,false,Male,,,,,,,Communist Party of India
Sooraj Singh Jatav,http://myneta.info/mp2013/candidate.php?candidate_id=1629,BHANDER,IND,0,8th Pass,125000,0,125000,21,SC,DATIA,BUNDELKHAND ZONE,false,false,false,Male,,,,,,,Independent
Sourav Gupta,http://myneta.info/mp2013/candidate.php?candidate_id=230,PANNA,IND,0,8th Pass,955000,0,955000,60,GEN,PANNA,KYMORE PLEATEAU AND SATPURA HILLS,false,false,false,Male,,,,,,,Independent
Subedar Singh Sikarvar,http://myneta.info/mp2013/candidate.php?candidate_id=814,JAURA,BJP,0,12th Pass,12393563,1260946,11132617,4,GEN,MORENA,GIRD ZONE,true,true,false,Male,,,,,,,Bharatiya Janata Party
Subhash,http://myneta.info/mp2013/candidate.php?candidate_id=2671,MORENA,IND,0,Literate,465000,0,465000,6,GEN,MORENA,GIRD ZONE,false,false,false,Male,,,,,,,Independent
Subhash Chandra,http://myneta.info/mp2013/candidate.php?candidate_id=2180,DEVSAR,IND,0,12th Pass,1807000,0,1807000,81,SC,SINGRAULI,KYMORE PLEATEAU AND SATPURA HILLS,false,true,false,Male,,,,,,,Independent
Subhash Chandra Gupta,http://myneta.info/mp2013/candidate.php?candidate_id=1948,INDORE - 5,Samata Party,0,Graduate,1457232,0,1457232,208,GEN,INDORE,MALWA PLATEAU,true,true,false,Male,,,,,,,Samata Party
Subhash Kumar Sojatia,http://myneta.info/mp2013/candidate.php?candidate_id=409,GAROTH,INC,1,Graduate,77341804,6340632,71001172,227,GEN,MANDSAUR,MALWA PLATEAU,true,true,false,Male,,,,,,,Indian National Congress
Subhash Shukla,http://myneta.info/mp2013/candidate.php?candidate_id=2356,CHHINDWARA,IND,0,10th Pass,395000,0,395000,126,GEN,CHHINDWARA,SATPURA PLATEAU,true,true,false,Male,,,,,,,Independent
Sudama Singh,http://myneta.info/mp2013/candidate.php?candidate_id=706,PUSPRAJGARH,BJP,0,Post Graduate,19439184,3679390,15759794,88,ST,ANUPPUR,NOTHERN HILLS ZONE OF CHHATTISGARH,true,true,false,Male,http://myneta.info/mp2013/index.php?action=affidavitComparison&myneta_folder2=2008mp&id1=706&id2=9,19439184,7153606,12285578,172%,PAN was missing last time,Bharatiya Janata Party
Sudarshan Gupta,http://myneta.info/mp2013/candidate.php?candidate_id=721,INDORE - 1,BJP,2,Post Graduate,65741869,5569313,60172556,204,GEN,INDORE,MALWA PLATEAU,true,true,true,Male,http://myneta.info/mp2013/index.php?action=affidavitComparison&myneta_folder2=2008mp&id1=721&id2=177,65741869,24943166,40798703,164%,,Bharatiya Janata Party
Sudesh Rai,http://myneta.info/mp2013/candidate.php?candidate_id=1273,SEHORE,IND,0,Post Graduate,101712281,3649354,98062927,159,GEN,SEHORE,VINDHYAN PLEATEAU,true,true,false,Male,,,,,,,Independent
Sudha S Patel,http://myneta.info/mp2013/candidate.php?candidate_id=756,RAMPUR BAGHELAN,INC,0,10th Pass,3778153,95000,3683153,67,GEN,SATNA,KYMORE PLEATEAU AND SATPURA HILLS,false,true,false,Female,,,,,,,Indian National Congress
Sudhansu Kumar,http://myneta.info/mp2013/candidate.php?candidate_id=2065,GURH,IND,0,Graduate,577539,0,577539,75,GEN,REWA,KYMORE PLEATEAU AND SATPURA HILLS,false,false,false,Male,,,,,,,Independent
Sudhir Kumar,http://myneta.info/mp2013/candidate.php?candidate_id=533,PUSPRAJGARH,BSP,0,Post Graduate,716929,0,716929,88,ST,ANUPPUR,NOTHERN HILLS ZONE OF CHHATTISGARH,false,true,false,Male,,,,,,,Bahujan Samaj Party
Sujeet Kumar,http://myneta.info/mp2013/candidate.php?candidate_id=52,REWA,CPI,0,Graduate,583772,251836,331936,74,GEN,REWA,KYMORE PLEATEAU AND SATPURA HILLS,false,false,false,Male,,,,,,,Communist Party of India
Sujit Sir,http://myneta.info/mp2013/candidate.php?candidate_id=1599,GWALIOR EAST,IND,0,Graduate,29193107,6800000,22393107,16,GEN,GWALIOR,GIRD ZONE,true,true,false,Male,,,,,,,Independent
Sukh Lal,http://myneta.info/mp2013/candidate.php?candidate_id=1987,RAMPUR BAGHELAN,IND,0,Graduate Professional,15897000,450000,15447000,67,GEN,SATNA,KYMORE PLEATEAU AND SATPURA HILLS,false,true,false,Male,,,,,,,Independent
Sukhalal,http://myneta.info/mp2013/candidate.php?candidate_id=485,NAGOD,IND,1,8th Pass,20000,0,20000,64,GEN,SATNA,KYMORE PLEATEAU AND SATPURA HILLS,false,false,true,Male,,,,,,,Independent
Sukhdeo Panse,http://myneta.info/mp2013/candidate.php?candidate_id=878,MULTAI,INC,5,Post Graduate,14960216,9721075,5239141,129,GEN,BETUL,SATPURA PLATEAU,true,true,true,Male,http://myneta.info/mp2013/index.php?action=affidavitComparison&myneta_folder2=2008mp&id1=878&id2=37,14960216,7802000,7158216,92%,PAN is Different,Indian National Congress
Sukhendra Singh Bana,http://myneta.info/mp2013/candidate.php?candidate_id=762,MAUGANJ,INC,8,Graduate,16398208,72597,16325611,71,GEN,REWA,KYMORE PLEATEAU AND SATPURA HILLS,true,true,true,Male,,,,,,,Indian National Congress
Sukhlal,http://myneta.info/mp2013/candidate.php?candidate_id=1705,ASHOK NAGAR,IND,0,Literate,115500,0,115500,32,SC,ASHOK NAGAR,GIRD ZONE,false,false,false,Male,,,,,,,Independent
Sukhlal,http://myneta.info/mp2013/candidate.php?candidate_id=2637,BADWARA,SP,0,Literate,326000,0,326000,91,ST,KATNI,NOTHERN HILLS ZONE OF CHHATTISGARH,false,false,false,Male,,,,,,,Samajwadi Party
Sukhlal Kushwaha,http://myneta.info/mp2013/candidate.php?candidate_id=29,BIJAWAR,Rashtriya Samanta Dal,0,10th Pass,4811000,860000,3951000,52,GEN,CHHATARPUR,BUNDELKHAND ZONE,false,false,false,Male,,,,,,,Rashtriya Samanta Dal
Sukhlal Prasad,http://myneta.info/mp2013/candidate.php?candidate_id=41,NAGOD,BSP,2,12th Pass,39605670,17500000,22105670,64,GEN,SATNA,KYMORE PLEATEAU AND SATPURA HILLS,true,true,true,Male,,,,,,,Bahujan Samaj Party
Sukhram Asatkar,http://myneta.info/mp2013/candidate.php?candidate_id=1473,LANJI,IND,0,Post Graduate,3460000,0,3460000,109,GEN,BALAGHAT,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,,Independent
Sukhvanti,http://myneta.info/mp2013/candidate.php?candidate_id=445,RAIGAON,SP,0,5th Pass,140000,0,140000,62,SC,SATNA,KYMORE PLEATEAU AND SATPURA HILLS,false,false,false,Female,,,,,,,Samajwadi Party
Sukmaal,http://myneta.info/mp2013/candidate.php?candidate_id=1869,BADNAGAR,IND,0,Graduate,6358100,165000,6193100,218,GEN,UJJAIN,MALWA PLATEAU,false,false,false,Male,,,,,,,Independent
Sulanksha Singh,http://myneta.info/mp2013/candidate.php?candidate_id=504,MAUGANJ,Bhartiya Shakti Chetna Party,0,10th Pass,400000,0,400000,71,GEN,REWA,KYMORE PLEATEAU AND SATPURA HILLS,false,false,false,Male,,,,,,,Bhartiya Shakti Chetna Party
Sultan Singh Jatav,http://myneta.info/mp2013/candidate.php?candidate_id=595,MEHGAON,IND,0,12th Pass,250000,0,250000,12,GEN,BHIND,GIRD ZONE,false,true,false,Male,,,,,,,Independent
Suman,http://myneta.info/mp2013/candidate.php?candidate_id=2009,SEMARIYA,IND,0,Graduate,6300000,0,6300000,69,GEN,REWA,KYMORE PLEATEAU AND SATPURA HILLS,true,true,false,Female,,,,,,,Independent
Suman Shakya,http://myneta.info/mp2013/candidate.php?candidate_id=180,JAURA,Mahan Dal,0,12th Pass,2312000,0,2312000,4,GEN,MORENA,GIRD ZONE,true,true,false,Female,,,,,,,Mahan Dal
Sunaram Nawasiya,http://myneta.info/mp2013/candidate.php?candidate_id=1447,DINDORI,IND,0,8th Pass,735000,0,735000,104,ST,DINDORI,NOTHERN HILLS ZONE OF CHHATTISGARH,false,false,false,Male,,,,,,,Independent
Sundar,http://myneta.info/mp2013/candidate.php?candidate_id=1151,KHARGAPUR,IND,0,12th Pass,2818000,0,2818000,47,GEN,TIKAMGARH,BUNDELKHAND ZONE,false,false,false,Male,,,,,,,Independent
Sundar Lal Ahirwar,http://myneta.info/mp2013/candidate.php?candidate_id=1764,TIKAMGARH,IND,0,Literate,376000,0,376000,43,GEN,TIKAMGARH,BUNDELKHAND ZONE,false,false,false,Male,,,,,,,Independent
Sundarlal,http://myneta.info/mp2013/candidate.php?candidate_id=2389,JABALPUR CANTT,SP,0,12th Pass,6530000,200000,6330000,99,GEN,JABALPUR,KYMORE PLEATEAU AND SATPURA HILLS,false,false,false,Male,,,,,,,Samajwadi Party
Sundarlal Kol,http://myneta.info/mp2013/candidate.php?candidate_id=2370,MANAPUR,IND,0,12th Pass,1215000,0,1215000,90,ST,UMARIA,NOTHERN HILLS ZONE OF CHHATTISGARH,false,false,false,Male,,,,,,,Independent
Sundarlal Tiwari,http://myneta.info/mp2013/candidate.php?candidate_id=766,GURH,INC,0,Graduate Professional,46632079,325476,46306603,75,GEN,REWA,KYMORE PLEATEAU AND SATPURA HILLS,true,true,false,Male,,,,,,,Indian National Congress
Sunder Lal Uikey,http://myneta.info/mp2013/candidate.php?candidate_id=305,JUNNARDEO,BSP,0,8th Pass,50000,0,50000,122,ST,CHHINDWARA,SATPURA PLATEAU,false,false,false,Male,,,,,,,Bahujan Samaj Party
Suneeta Patel,http://myneta.info/mp2013/candidate.php?candidate_id=1510,GADARWARA,IND,1,5th Pass,31600795,1600000,30000795,121,GEN,NARSINGHPUR,CENTRAL NARMADA VALLEY,false,false,true,Female,,,,,,,Independent
Suneeta Premsingh Jamara,http://myneta.info/mp2013/candidate.php?candidate_id=2209,NEPANAGAR,NCP,0,10th Pass,498500,0,498500,179,ST,BURHANPUR,NIMAR VALLEY,false,false,false,Female,,,,,,,Nationalist Congress Party
Suneeta Saket,http://myneta.info/mp2013/candidate.php?candidate_id=2179,DEVSAR,IND,0,8th Pass,2000,0,2000,81,SC,SINGRAULI,KYMORE PLEATEAU AND SATPURA HILLS,false,false,false,Female,,,,,,,Independent
Sunher Singh Kushram,http://myneta.info/mp2013/candidate.php?candidate_id=2475,MANDLA,IND,0,10th Pass,609000,0,609000,107,ST,MANDLA,NOTHERN HILLS ZONE OF CHHATTISGARH,false,false,false,Male,,,,,,,Independent
Sunil,http://myneta.info/mp2013/candidate.php?candidate_id=1648,POHARI,IND,0,Graduate,6566402,0,6566402,24,GEN,SHIVPURI,GIRD ZONE,true,true,false,Male,,,,,,,Independent
Sunil Badalkar,http://myneta.info/mp2013/candidate.php?candidate_id=2207,NARELA,IND,0,8th Pass,25000,0,25000,151,GEN,BHOPAL,VINDHYAN PLEATEAU,false,false,false,Male,,,,,,,Independent
Sunil Borse,http://myneta.info/mp2013/candidate.php?candidate_id=345,KURWAI,BSP,0,12th Pass,5085000,800000,4285000,146,SC,VIDISHA,VINDHYAN PLEATEAU,true,true,false,Male,,,,,,,Bahujan Samaj Party
Sunil Jaiswal,http://myneta.info/mp2013/candidate.php?candidate_id=872,NARSINGPUR,INC,0,Post Graduate,116897277,2925304,113971973,119,GEN,NARSINGHPUR,CENTRAL NARMADA VALLEY,true,true,false,Male,http://myneta.info/mp2013/index.php?action=affidavitComparison&myneta_folder2=2008mp&id1=872&id2=271,116897277,62391477,54505800,87%,,Indian National Congress
Sunil Khande,http://myneta.info/mp2013/candidate.php?candidate_id=986,MAHESHWAR,INC,0,Graduate,1486805,0,1486805,183,SC,KHARGONE,NIMAR VALLEY,true,true,false,Male,,,,,,,Indian National Congress
Sunil Kumar Kushwah,http://myneta.info/mp2013/candidate.php?candidate_id=2583,SHAMSHABAD,Rashtriya Samanta Dal,0,8th Pass,125500,0,125500,148,GEN,VIDISHA,VINDHYAN PLEATEAU,false,false,false,Male,,,,,,,Rashtriya Samanta Dal
Sunil Kumar Sawant,http://myneta.info/mp2013/candidate.php?candidate_id=1134,DHAR,IND,1,12th Pass,2092505,0,2092505,201,GEN,DHAR,MALWA PLATEAU,true,true,true,Male,,,,,,,Independent
Sunil Kumar Uikey,http://myneta.info/mp2013/candidate.php?candidate_id=2408,JUNNARDEO,IND,0,Doctorate,396400,0,396400,122,ST,CHHINDWARA,SATPURA PLATEAU,false,true,false,Male,,,,,,,Independent
Sunil Malviya,http://myneta.info/mp2013/candidate.php?candidate_id=2590,GUNA,IND,0,Graduate,524000,0,524000,29,SC,GUNA,GIRD ZONE,true,true,false,Male,,,,,,,Independent
Sunil Malviya,http://myneta.info/mp2013/candidate.php?candidate_id=1878,GHATIYA,IND,0,Graduate,16780000,2100000,14680000,215,SC,UJJAIN,MALWA PLATEAU,true,true,false,Male,,,,,,,Independent
Sunil Marskole,http://myneta.info/mp2013/candidate.php?candidate_id=2415,PANDHURNA,IND,0,5th Pass,50000,0,50000,128,ST,CHHINDWARA,SATPURA PLATEAU,false,false,false,Male,,,,,,,Independent
Sunil Seriya,http://myneta.info/mp2013/candidate.php?candidate_id=1553,BHOJPUR,LJP,0,10th Pass,50000,0,50000,141,GEN,RAISEN,VINDHYAN PLEATEAU,false,false,false,Male,,,,,,,Lok Janshakti Party
Sunil Sharma,http://myneta.info/mp2013/candidate.php?candidate_id=1665,PICHHORE,IND,0,Graduate,3436200,0,3436200,26,GEN,SHIVPURI,GIRD ZONE,true,false,false,Male,,,,,,,Independent
Sunil Uiekey,http://myneta.info/mp2013/candidate.php?candidate_id=874,JUNNARDEO,INC,2,Graduate,13014720,5529231,7485489,122,ST,CHHINDWARA,SATPURA PLATEAU,true,true,false,Male,,,,,,,Indian National Congress
Sunil Virsingh Ninama,http://myneta.info/mp2013/candidate.php?candidate_id=387,JHABUA,NCP,0,5th Pass,82000,0,82000,193,ST,JHABUA,JHABUA HILLS,false,false,false,Male,,,,,,,Nationalist Congress Party
Sunilsood,http://myneta.info/mp2013/candidate.php?candidate_id=1556,NARELA,INC,0,Post Graduate,71456665,7649373,63807292,151,GEN,BHOPAL,VINDHYAN PLEATEAU,true,true,false,Male,,,,,,,Indian National Congress
Sunita Bhele,http://myneta.info/mp2013/candidate.php?candidate_id=879,AMLA,INC,0,10th Pass,1417100,50000,1367100,130,SC,BETUL,SATPURA PLATEAU,false,true,false,Female,,,,,,,Indian National Congress
Sunita Tatware,http://myneta.info/mp2013/candidate.php?candidate_id=379,MAHESHWAR,IND,0,Post Graduate,5000,0,5000,183,SC,KHARGONE,NIMAR VALLEY,false,false,false,Female,,,,,,,Independent
Sunny Pariyani,http://myneta.info/mp2013/candidate.php?candidate_id=394,INDORE - 4,IND,0,10th Pass,328385,0,328385,207,GEN,INDORE,MALWA PLATEAU,false,false,false,Male,,,,,,,Independent
Suraj Adivasi,http://myneta.info/mp2013/candidate.php?candidate_id=2638,BAHORIBAND,NCP,0,Not Given,170000,79500,90500,94,GEN,KATNI,NOTHERN HILLS ZONE OF CHHATTISGARH,false,false,false,Male,,,,,,,Nationalist Congress Party
Suraj Bhanu Solanki,http://myneta.info/mp2013/candidate.php?candidate_id=162,HARSUD,INC,1,Graduate Professional,108434251,32211423,76222828,176,ST,KHANDWA,NIMAR VALLEY,true,true,false,Male,,,,,,,Indian National Congress
Suraj Jaiswal,http://myneta.info/mp2013/candidate.php?candidate_id=2238,BARGI,JD(U),0,Graduate Professional,75520000,2000000,73520000,96,GEN,JABALPUR,KYMORE PLEATEAU AND SATPURA HILLS,true,true,false,Male,,,,,,,Janata Dal (United)
Suraj Rekha Tripathi,http://myneta.info/mp2013/candidate.php?candidate_id=970,BHIND,CPI(ML)(L),0,Post Graduate,1316891,3272,1313619,10,GEN,BHIND,GIRD ZONE,false,true,false,Male,,,,,,,Communist Party of India (Marxist-Leninist) (Liberation)
Surendra,http://myneta.info/mp2013/candidate.php?candidate_id=769,DEVSAR,GGP,0,8th Pass,119000,0,119000,81,SC,SINGRAULI,KYMORE PLEATEAU AND SATPURA HILLS,false,false,false,Male,,,,,,,Gondvana Gantantra Party
Surendra Choudhary,http://myneta.info/mp2013/candidate.php?candidate_id=711,NARYAWALI,INC,0,Graduate Professional,10540186,1500000,9040186,40,SC,SAGAR,VINDHYAN PLEATEAU,true,true,false,Male,,,,,,,Indian National Congress
Surendra Gaharwar,http://myneta.info/mp2013/candidate.php?candidate_id=233,CHITRAKOOT,BJP,0,Post Graduate,51507831,200000,51307831,61,GEN,SATNA,KYMORE PLEATEAU AND SATPURA HILLS,true,true,false,Female,http://myneta.info/mp2013/index.php?action=affidavitComparison&myneta_folder2=2008mp&id1=233&id2=349,51507831,15296513,36211318,237%,,Bharatiya Janata Party
Surendra Kumar Demole,http://myneta.info/mp2013/candidate.php?candidate_id=873,TENDUKHEDA,INC,2,10th Pass,25150842,157622,24993220,120,GEN,NARSINGHPUR,CENTRAL NARMADA VALLEY,false,false,false,Male,,,,,,,Indian National Congress
Surendra Kumar Latoriya,http://myneta.info/mp2013/candidate.php?candidate_id=1806,MAHARAJPUR,IND,0,12th Pass,120000,0,120000,48,GEN,CHHATARPUR,BUNDELKHAND ZONE,false,false,false,Male,,,,,,,Independent
Surendra Nath Majhi,http://myneta.info/mp2013/candidate.php?candidate_id=1292,SIRMOUR,IND,0,Post Graduate,524000,0,524000,68,GEN,REWA,KYMORE PLEATEAU AND SATPURA HILLS,false,true,false,Male,,,,,,,Independent
Surendra Nath Singh,http://myneta.info/mp2013/candidate.php?candidate_id=657,BHOPAL MADHYA,BJP,2,Graduate,102936415,3700000,99236415,153,GEN,BHOPAL,VINDHYAN PLEATEAU,true,true,true,Male,,,,,,,Bharatiya Janata Party
Surendra Patawa,http://myneta.info/mp2013/candidate.php?candidate_id=333,BHOJPUR,BJP,0,Graduate,380224232,344961716,35262516,141,GEN,RAISEN,VINDHYAN PLEATEAU,true,true,false,Male,http://myneta.info/mp2013/index.php?action=affidavitComparison&myneta_folder2=2008mp&id1=333&id2=291,380224232,66925537,313298695,468%,,Bharatiya Janata Party
Surendra Sharma,http://myneta.info/mp2013/candidate.php?candidate_id=2495,BUDHNI,IND,0,12th Pass,3734000,0,3734000,156,GEN,SEHORE,VINDHYAN PLEATEAU,false,true,false,Male,,,,,,,Independent
Surendra Singh,http://myneta.info/mp2013/candidate.php?candidate_id=885,VIJAYPUR,IND,0,Literate,1117000,0,1117000,2,GEN,SHEOPUR,GIRD ZONE,false,true,false,Male,,,,,,,Independent
Surendra Singh,http://myneta.info/mp2013/candidate.php?candidate_id=2230,SHAHPURA,IND,0,8th Pass,2794000,900000,1894000,103,ST,DINDORI,NOTHERN HILLS ZONE OF CHHATTISGARH,false,false,false,Male,,,,,,,Independent
Surendra Singh Baghel,http://myneta.info/mp2013/candidate.php?candidate_id=1075,KUKSHI,INC,0,Graduate,20307216,3339680,16967536,198,ST,DHAR,MALWA PLATEAU,true,true,false,Male,,,,,,,Indian National Congress
Suresh,http://myneta.info/mp2013/candidate.php?candidate_id=2431,BHAGWANPURA,IND,0,10th Pass,986175,135000,851175,186,ST,KHARGONE,NIMAR VALLEY,false,false,false,Male,,,,,,,Independent
Suresh,http://myneta.info/mp2013/candidate.php?candidate_id=153,BHAGWANPURA,BSP,0,12th Pass,147342,0,147342,186,ST,KHARGONE,NIMAR VALLEY,false,true,false,Male,,,,,,,Bahujan Samaj Party
Suresh,http://myneta.info/mp2013/candidate.php?candidate_id=1647,POHARI,IND,0,5th Pass,1325000,0,1325000,24,GEN,SHIVPURI,GIRD ZONE,false,false,false,Male,,,,,,,Independent
Suresh Ahirwar,http://myneta.info/mp2013/candidate.php?candidate_id=1776,JATARA,IND,0,Graduate,125148,0,125148,44,SC,TIKAMGARH,BUNDELKHAND ZONE,false,false,false,Male,,,,,,,Independent
Suresh Bhai Patel,http://myneta.info/mp2013/candidate.php?candidate_id=2748,KHURAI,IND,0,5th Pass,81000,0,81000,36,GEN,SAGAR,VINDHYAN PLEATEAU,false,false,false,Male,,,,,,,Independent
Suresh Chaudhary,http://myneta.info/mp2013/candidate.php?candidate_id=1,SABALAGADH,INC,0,12th Pass,56584796,938592,55646204,3,GEN,MORENA,GIRD ZONE,true,true,false,Male,http://myneta.info/mp2013/index.php?action=affidavitComparison&myneta_folder2=2008mp&id1=1&id2=257,56584796,21090000,35494796,168%,,Indian National Congress
Suresh Kumar,http://myneta.info/mp2013/candidate.php?candidate_id=1225,CHITRAKOOT,Samata Party,0,12th Pass,21511,0,21511,61,GEN,SATNA,KYMORE PLEATEAU AND SATPURA HILLS,false,false,false,Male,,,,,,,Samata Party
Suresh Kumar Karma,http://myneta.info/mp2013/candidate.php?candidate_id=1182,KHARGONE,IND,0,8th Pass,420000,25000,395000,185,GEN,KHARGONE,NIMAR VALLEY,false,false,false,Male,,,,,,,Independent
Suresh Kumar Patel,http://myneta.info/mp2013/candidate.php?candidate_id=1420,VIJAYRAGHAVGARH,Bhartiya Shakti Chetna Party,0,10th Pass,289000,0,289000,92,GEN,KATNI,NOTHERN HILLS ZONE OF CHHATTISGARH,false,false,false,Male,,,,,,,Bhartiya Shakti Chetna Party
Suresh Minda,http://myneta.info/mp2013/candidate.php?candidate_id=1093,INDORE - 4,INC,1,Post Graduate,10119150,0,10119150,207,GEN,INDORE,MALWA PLATEAU,true,true,true,Male,,,,,,,Indian National Congress
Suresh Pachouri,http://myneta.info/mp2013/candidate.php?candidate_id=894,BHOJPUR,INC,0,Graduate Professional,48752453,0,48752453,141,GEN,RAISEN,VINDHYAN PLEATEAU,true,true,false,Male,,,,,,,Indian National Congress
Suresh Patel,http://myneta.info/mp2013/candidate.php?candidate_id=419,KHURAI,BSP,1,Post Graduate,20455445,400000,20055445,36,GEN,SAGAR,VINDHYAN PLEATEAU,false,false,true,Male,,,,,,,Bahujan Samaj Party
Suresh Prasad,http://myneta.info/mp2013/candidate.php?candidate_id=1324,DEOTALAB,IND,0,Post Graduate,115759,0,115759,72,GEN,REWA,KYMORE PLEATEAU AND SATPURA HILLS,false,false,false,Female,,,,,,,Independent
Suresh Raje,http://myneta.info/mp2013/candidate.php?candidate_id=689,DABARA,BJP,0,8th Pass,6310458,980015,5330443,19,SC,GWALIOR,GIRD ZONE,true,true,false,Male,,,,,,,Bharatiya Janata Party
Suresh Singh,http://myneta.info/mp2013/candidate.php?candidate_id=2672,MORENA,IND,0,12th Pass,252000,0,252000,6,GEN,MORENA,GIRD ZONE,false,true,false,Male,,,,,,,Independent
Suresh Uike,http://myneta.info/mp2013/candidate.php?candidate_id=2416,PANDHURNA,IND,0,5th Pass,97000,0,97000,128,ST,CHHINDWARA,SATPURA PLATEAU,false,false,false,Male,,,,,,,Independent
